WorkerId,TrialNum,Answer.Rating,TrialType,Voice,Plausibility,Item,Input.trial
A24B5UF6RMHYGX,47,1,AAR,active,plausible0,209,The sailor frightened the psychic.
A24B5UF6RMHYGX,48,7,AAR,passive,plausible0,231,The residents were angered by the dictator.
A24B5UF6RMHYGX,49,7,AI,active,plausible,13,The hooligan wrecked the vehicle.
A24B5UF6RMHYGX,50,7,AAN,active,plausible,127,The speaker engrossed the audience.
A24B5UF6RMHYGX,51,7,AAR,active,plausible1,187,The clown mocked the maniac.
A24B5UF6RMHYGX,52,7,AI,passive,plausible,69,The target was reached by the guide.
A24B5UF6RMHYGX,53,7,AI,active,plausible,37,The vacationer left the shuttle.
A24B5UF6RMHYGX,54,4,AAR,passive,plausible0,261,The idiot was bemused by the trickster.
A24LC97AU3QC7G,1,5,AAR,active,plausible0,387,The baker mentioned the miller.
A24LC97AU3QC7G,2,7,AAR,active,plausible0,205,The nobleman married the baroness.
A24LC97AU3QC7G,3,7,AI,active,plausible,323,The charlatan burned the contract.
A24LC97AU3QC7G,4,3,AAR,passive,plausible1,233,The missionary was baffled by the oracle.
A24LC97AU3QC7G,5,5,AAR,active,plausible0,239,The shrink commended the dean.
A24LC97AU3QC7G,8,1,AAN,passive,implausible,359,The president was pardoned by the traitor.
A24LC97AU3QC7G,9,7,AAN,passive,plausible,171,The first lady was petrified by the terrorist.
A24LC97AU3QC7G,10,7,AAN,active,plausible,131,The smuggler bribed the bureaucrat.
A24LC97AU3QC7G,11,5,AAR,passive,plausible0,195,The defendant was belittled by the go-between.
A24LC97AU3QC7G,12,1,AAN,passive,implausible,337,The jury was acquitted by the economist.
A24LC97AU3QC7G,13,5,AAN,active,plausible,335,The streetwalker undercharged the seaman.
A24LC97AU3QC7G,14,7,AI,passive,plausible,45,The curtains were recommended by the decorator.
A24LC97AU3QC7G,15,3,AI,passive,plausible,67,The schedule was verified by the humorist.
A24LC97AU3QC7G,16,7,AAN,passive,plausible,141,The inmate was caught by the warden.
A24LC97AU3QC7G,17,2,AAN,passive,implausible,109,The prankster was duped by the marketer.
A24LC97AU3QC7G,18,1,AAR,passive,plausible0,249,The gnome was protected by the wizard.
A24LC97AU3QC7G,19,7,AAR,active,plausible0,409,The bricklayer outraged the crane operator.
A24LC97AU3QC7G,20,1,AI,active,implausible,289,The umbrella forgot the couch-potato.
A24LC97AU3QC7G,21,1,AI,passive,implausible,65,The sightseer was misplaced by the memento.
A24LC97AU3QC7G,22,6,AAN,passive,plausible,363,The tribesman was studied by the anthropologist.
A24LC97AU3QC7G,23,7,AAN,passive,plausible,123,The apprentice was trained by the artisan.
A24LC97AU3QC7G,24,7,AAR,passive,plausible0,217,The entertainer was awed by the poet.
A24LC97AU3QC7G,25,7,AAN,active,plausible,151,The father pampered the infant.
A24LC97AU3QC7G,26,6,AAR,passive,plausible1,199,The acrobat was pushed by the stranger.
A24LC97AU3QC7G,27,2,AAN,passive,implausible,139,The driver was transported by the ambassador.
A24LC97AU3QC7G,28,3,AAR,active,plausible1,193,The weatherman annoyed the drummer.
A24LC97AU3QC7G,29,3,AAR,active,plausible1,215,The farmer affronted the mapmaker.
A24LC97AU3QC7G,30,1,AI,active,implausible,75,The graph created the bookkeeper.
A24LC97AU3QC7G,31,7,AI,passive,plausible,27,The banner was raised by the soldier.
A24LC97AU3QC7G,32,2,AAN,active,implausible,327,The actress cast the producer.
A24LC97AU3QC7G,33,6,AI,active,plausible,61,The instructor purchased the computer.
A24LC97AU3QC7G,34,1,AI,active,implausible,315,The fund established the supremacist.
A24LC97AU3QC7G,35,7,AI,active,plausible,291,The hacker memorized the password.
A24LC97AU3QC7G,36,7,AI,passive,plausible,307,The passport was photocopied by the travel-agent.
A24LC97AU3QC7G,37,1,AI,active,implausible,51,The pill took the convalescent.
A24LC97AU3QC7G,38,7,AAR,passive,plausible0,395,The swimmer was impressed by the surfer.
A24LC97AU3QC7G,39,3,AAR,active,plausible1,391,The fieldworker misled the sharecropper.
A24LC97AU3QC7G,40,1,AI,passive,implausible,39,The nutritionist was detested by the marmalade.
A24LC97AU3QC7G,41,1,AI,passive,implausible,297,The fisherman was emptied by the trashcan.
A24LC97AU3QC7G,42,1,AI,passive,implausible,17,The receptionist was tidied by the table.
A24LC97AU3QC7G,43,7,AAN,active,plausible,355,The huntsman trapped the deer.
A24LC97AU3QC7G,44,7,AAR,active,plausible1,243,The messenger swindled the interpreter.
A24LC97AU3QC7G,45,5,AAN,active,implausible,129,The cousin shocked the genius.
A24LC97AU3QC7G,46,7,AAR,passive,plausible1,403,The physicist was nagged by the mathematician.
A24LC97AU3QC7G,47,7,AAN,active,plausible,107,The paramedic revived the youth.
A24LC97AU3QC7G,48,5,AAN,passive,plausible,347,The tour-guide was chased by the lion.
A24LC97AU3QC7G,49,4,AAR,passive,plausible1,271,The culprit was betrayed by the hunter.
A24LC97AU3QC7G,50,7,AI,active,plausible,11,The overseer provided the alcohol.
A24LC97AU3QC7G,51,4,AAN,active,implausible,349,The chiropractor thanked the tennis player.
A24LC97AU3QC7G,52,3,AAN,passive,implausible,159,The windbag was taunted by the recluse.
A24LC97AU3QC7G,53,3,AAN,active,implausible,89,The boy tutored the nanny.
A24LC97AU3QC7G,54,2,AAN,active,implausible,145,The kid reprimanded the headmaster.
A252T7WQTVJNR3,1,5,AI,active,implausible,38,The jam loathed the dietitian.
A252T7WQTVJNR3,2,6,AI,passive,plausible,26,The flag was hoisted by the serviceman.
A252T7WQTVJNR3,3,5,AI,passive,plausible,324,The order was placed by the tanner.
A252T7WQTVJNR3,4,6,AI,passive,implausible,50,The friend was donned by the pullover.
A252T7WQTVJNR3,5,4,AI,active,implausible,294,The shirt ironed the seamstress.
A252T7WQTVJNR3,6,5,AI,active,plausible,74,The accountant made the chart.
A252T7WQTVJNR3,7,6,AI,active,plausible,318,The cryptographer sent the letter.
A252T7WQTVJNR3,8,7,AAR,passive,plausible1,404,The employee was watched by the embezzler.
A252T7WQTVJNR3,9,5,AAR,active,plausible0,384,The editor overheard the proofreader.
A252T7WQTVJNR3,10,4,AAR,passive,plausible0,262,The fool was puzzled by the swindler.
A252T7WQTVJNR3,11,5,AAN,active,plausible,142,The tailor costumed the dancer.
A252T7WQTVJNR3,12,6,AAN,passive,plausible,180,The forefathers were worshipped by the serf.
A252T7WQTVJNR3,13,4,AAR,passive,plausible0,248,The buyer was persuaded by the organizer.
A252T7WQTVJNR3,14,5,AAR,active,plausible1,200,The outsider shoved the gymnast.
A252T7WQTVJNR3,15,7,AAR,passive,plausible0,210,The fortune-teller was scared by the mariner.
A252T7WQTVJNR3,16,5,AAR,active,plausible0,408,The hockey player aggravated the skater.
A252T7WQTVJNR3,17,4,AAR,active,plausible1,220,The executive challenged the traveling salesman.
A252T7WQTVJNR3,18,5,AI,passive,implausible,32,The author was finished by the novel.
A252T7WQTVJNR3,19,6,AAN,active,implausible,170,The specialist hired the entrepreneur.
A252T7WQTVJNR3,20,4,AAR,active,plausible0,218,The lyricist dazzled the performer.
A252T7WQTVJNR3,21,4,AI,active,implausible,86,The property examined the constable.
A252T7WQTVJNR3,22,5,AAR,passive,plausible1,252,The jogger was met by the colleague.
A252T7WQTVJNR3,23,6,AI,active,plausible,42,The doctor closed the school.
A252T7WQTVJNR3,24,7,AI,passive,implausible,76,The logger was felled by the pine tree.
A252T7WQTVJNR3,25,4,AI,passive,plausible,78,The corporation was governed by the mogul.
A252T7WQTVJNR3,26,5,AAN,active,implausible,138,The diplomat drove the chauffeur.
A252T7WQTVJNR3,27,4,AAR,active,plausible1,388,The statistician shamed the pollster.
A252T7WQTVJNR3,28,5,AAR,passive,plausible0,398,The grocer was invoiced by the florist.
A252T7WQTVJNR3,29,6,AAR,active,plausible0,240,The psychiatrist applauded the provost.
A252T7WQTVJNR3,30,6,AAN,passive,implausible,114,The vagabond was revered by the priest.
A252T7WQTVJNR3,31,5,AI,passive,plausible,54,The stockpile was concealed by the packrat.
A252T7WQTVJNR3,32,6,AAR,active,plausible1,260,The thug accosted the plaintiff.
A252T7WQTVJNR3,33,7,AAN,passive,plausible,132,The maestro was irked by the amateur.
A252T7WQTVJNR3,34,5,AAR,passive,plausible1,228,The mailman was seen by the minister.
A252T7WQTVJNR3,35,4,AAN,active,implausible,340,The plagiarist admonished the librarian.
A252T7WQTVJNR3,38,7,AAN,active,implausible,90,The lad instructed the governess.
A252T7WQTVJNR3,39,5,AAN,passive,plausible,368,The gunsmith was terrorized by the warmonger.
A252T7WQTVJNR3,40,4,AAN,active,plausible,100,The nurse helped the orthodontist.
A252T7WQTVJNR3,41,5,AI,active,implausible,58,The filet devoured the meat-eater.
A252T7WQTVJNR3,42,6,AAN,active,plausible,172,The hijacker terrified the president's wife.
A252T7WQTVJNR3,43,7,AAN,passive,plausible,166,The rookie was encouraged by the master.
A252T7WQTVJNR3,44,5,AI,active,plausible,12,The troublemaker crashed the car.
A252T7WQTVJNR3,45,6,AAR,passive,plausible1,214,The foreigner was trusted by the patrolman.
A252T7WQTVJNR3,46,7,AAR,active,plausible1,242,The vagrant goaded the asylum seeker.
A252T7WQTVJNR3,47,4,AAN,passive,implausible,164,The arsonist was alarmed by the vendor.
A252T7WQTVJNR3,48,5,AAR,passive,plausible0,224,The champion was greeted by the commander.
A252T7WQTVJNR3,49,6,AI,passive,implausible,24,The milliner was adorned by the fedora.
A252T7WQTVJNR3,50,5,AAN,passive,implausible,176,The deceiver was imitated by the conqueror.
A252T7WQTVJNR3,51,4,AAR,active,plausible0,256,The intruder sighted the watchman.
A252T7WQTVJNR3,52,6,AAN,passive,implausible,364,The police chief was rewarded by the firefighter.
A252T7WQTVJNR3,53,7,AAN,active,plausible,342,The abolitionist hid the slave.
A252T7WQTVJNR3,54,6,AAR,passive,plausible1,278,The rogue was defeated by the main character.
A2541C8MY0BYV3,1,2,AAN,passive,implausible,340,The librarian was admonished by the plagiarist.
A2541C8MY0BYV3,2,7,AAN,passive,plausible,172,The president's wife was terrified by the hijacker.
A2541C8MY0BYV3,3,4,AAN,active,implausible,364,The firefighter rewarded the police chief.
A2541C8MY0BYV3,4,6,AAN,active,plausible,166,The master encouraged the rookie.
A2541C8MY0BYV3,5,1,AI,active,plausible,324,The tanner placed the order.
A2541C8MY0BYV3,6,1,AI,active,implausible,76,The pine tree felled the logger.
A2541C8MY0BYV3,7,7,AAN,passive,implausible,138,The chauffeur was driven by the diplomat.
A2541C8MY0BYV3,8,7,AI,passive,plausible,74,The chart was made by the accountant.
A2541C8MY0BYV3,9,6,AI,active,plausible,26,The serviceman hoisted the flag.
A2541C8MY0BYV3,10,7,AAR,active,plausible1,404,The embezzler watched the employee.
A2541C8MY0BYV3,11,6,AAN,active,plausible,180,The serf worshipped the forefathers.
A2541C8MY0BYV3,12,6,AAR,passive,plausible0,408,The skater was aggravated by the hockey player.
A2541C8MY0BYV3,13,1,AI,active,implausible,50,The pullover donned the friend.
A2541C8MY0BYV3,14,3,AAR,active,plausible0,210,The mariner scared the fortune-teller.
A2541C8MY0BYV3,15,6,AI,passive,plausible,12,The car was crashed by the troublemaker.
A2541C8MY0BYV3,16,2,AAN,active,implausible,114,The priest revered the vagabond.
A2541C8MY0BYV3,17,6,AAR,active,plausible1,214,The patrolman trusted the foreigner.
A2541C8MY0BYV3,18,7,AAN,active,plausible,132,The amateur irked the maestro.
A2541C8MY0BYV3,19,7,AAR,active,plausible0,248,The organizer persuaded the buyer.
A2541C8MY0BYV3,20,1,AAN,passive,plausible,142,The dancer was costumed by the tailor.
A2541C8MY0BYV3,21,3,AAR,passive,plausible0,240,The provost was applauded by the psychiatrist.
A2541C8MY0BYV3,22,2,AAR,passive,plausible0,256,The watchman was sighted by the intruder.
A2541C8MY0BYV3,23,6,AAR,active,plausible0,224,The commander greeted the champion.
A2541C8MY0BYV3,24,6,AI,passive,plausible,318,The letter was sent by the cryptographer.
A2541C8MY0BYV3,25,1,AI,active,implausible,32,The novel finished the author.
A2541C8MY0BYV3,26,1,AAN,passive,implausible,170,The entrepreneur was hired by the specialist.
A2541C8MY0BYV3,27,5,AAR,active,plausible0,398,The florist invoiced the grocer.
A2541C8MY0BYV3,28,6,AAN,active,implausible,164,The vendor alarmed the arsonist.
A2541C8MY0BYV3,29,1,AI,passive,plausible,42,The school was closed by the doctor.
A2541C8MY0BYV3,30,2,AAR,passive,plausible1,220,The traveling salesman was challenged by the executive.
A2541C8MY0BYV3,31,1,AI,passive,implausible,86,The constable was examined by the property.
A2541C8MY0BYV3,32,5,AAR,active,plausible1,252,The colleague met the jogger.
A2541C8MY0BYV3,33,6,AAR,active,plausible1,228,The minister saw the mailman.
A2541C8MY0BYV3,35,4,AAR,passive,plausible0,218,The performer was dazzled by the lyricist.
A2541C8MY0BYV3,36,5,AI,active,plausible,78,The mogul governed the corporation.
A2541C8MY0BYV3,37,2,AAN,active,implausible,176,The conqueror imitated the deceiver.
A2541C8MY0BYV3,38,2,AAR,passive,plausible1,260,The plaintiff was accosted by the thug.
A2541C8MY0BYV3,39,7,AAR,active,plausible1,278,The main character defeated the rogue.
A2541C8MY0BYV3,40,1,AI,passive,implausible,58,The meat-eater was devoured by the filet.
A2541C8MY0BYV3,41,6,AAR,passive,plausible1,388,The pollster was shamed by the statistician.
A2541C8MY0BYV3,42,1,AI,active,implausible,24,The fedora adorned the milliner.
A2541C8MY0BYV3,43,4,AAN,active,plausible,368,The warmonger terrorized the gunsmith.
A2541C8MY0BYV3,44,3,AI,active,plausible,54,The packrat concealed the stockpile.
A2541C8MY0BYV3,45,2,AAN,passive,plausible,342,The slave was hidden by the abolitionist.
A2541C8MY0BYV3,46,7,AAR,active,plausible0,262,The swindler puzzled the fool.
A2541C8MY0BYV3,47,5,AAR,passive,plausible1,200,The gymnast was shoved by the outsider.
A2541C8MY0BYV3,48,1,AI,passive,implausible,294,The seamstress was ironed by the shirt.
A2541C8MY0BYV3,49,2,AI,passive,implausible,38,The dietitian was loathed by the jam.
A2541C8MY0BYV3,51,2,AAN,passive,implausible,90,The governess was instructed by the lad.
A2541C8MY0BYV3,52,2,AAR,passive,plausible1,242,The asylum seeker was goaded by the vagrant.
A2541C8MY0BYV3,53,6,AAN,passive,plausible,100,The orthodontist was helped by the nurse.
A2541C8MY0BYV3,54,4,AAR,passive,plausible0,384,The proofreader was overheard by the editor.
A256FHXGSY0E5D,1,7,AAN,passive,plausible,164,The vendor was alarmed by the arsonist.
A256FHXGSY0E5D,2,7,AAN,passive,implausible,142,The tailor was costumed by the dancer.
A256FHXGSY0E5D,3,7,AAN,passive,implausible,342,The abolitionist was hidden by the slave.
A256FHXGSY0E5D,4,7,AAN,passive,implausible,100,The nurse was helped by the orthodontist.
A256FHXGSY0E5D,5,7,AAN,active,plausible,170,The entrepreneur hired the specialist.
A256FHXGSY0E5D,6,7,AAN,passive,plausible,114,The priest was revered by the vagabond.
A256FHXGSY0E5D,7,7,AAR,active,plausible0,228,The mailman saw the minister.
A256FHXGSY0E5D,8,7,AAR,active,plausible1,408,The skater aggravated the hockey player.
A256FHXGSY0E5D,9,7,AAR,active,plausible0,252,The jogger met the colleague.
A256FHXGSY0E5D,10,7,AAR,active,plausible0,278,The rogue defeated the main character.
A256FHXGSY0E5D,12,4,AAR,active,plausible1,240,The provost applauded the psychiatrist.
A256FHXGSY0E5D,13,7,AAR,passive,plausible1,248,The organizer was persuaded by the buyer.
A256FHXGSY0E5D,14,7,AAN,active,implausible,166,The rookie encouraged the master.
A256FHXGSY0E5D,15,7,AAR,active,plausible1,256,The watchman sighted the intruder.
A256FHXGSY0E5D,17,5,AAN,passive,implausible,172,The hijacker was terrified by the president's wife.
A256FHXGSY0E5D,19,1,AI,passive,implausible,42,The doctor was closed by the school.
A256FHXGSY0E5D,20,7,AI,active,plausible,294,The seamstress ironed the shirt.
A256FHXGSY0E5D,21,7,AAR,active,plausible1,218,The performer dazzled the lyricist.
A256FHXGSY0E5D,22,4,AAN,active,implausible,180,The forefathers worshipped the serf.
A256FHXGSY0E5D,23,1,AI,active,implausible,324,The order placed the tanner.
A256FHXGSY0E5D,24,7,AAR,active,plausible1,384,The proofreader overheard the editor.
A256FHXGSY0E5D,25,7,AAN,active,implausible,132,The maestro irked the amateur.
A256FHXGSY0E5D,26,7,AAR,passive,plausible1,210,The mariner was scared by the fortune-teller.
A256FHXGSY0E5D,27,7,AAR,passive,plausible0,260,The thug was accosted by the plaintiff.
A256FHXGSY0E5D,28,7,AAR,active,plausible0,214,The foreigner trusted the patrolman.
A256FHXGSY0E5D,29,7,AAN,active,plausible,340,The librarian admonished the plagiarist.
A256FHXGSY0E5D,30,7,AAR,passive,plausible1,398,The florist was invoiced by the grocer.
A256FHXGSY0E5D,31,7,AAR,passive,plausible0,388,The statistician was shamed by the pollster.
A256FHXGSY0E5D,32,7,AI,active,plausible,86,The constable examined the property.
A256FHXGSY0E5D,33,7,AI,active,plausible,58,The meat-eater devoured the filet.
A256FHXGSY0E5D,34,7,AI,active,plausible,38,The dietitian loathed the jam.
A256FHXGSY0E5D,35,6,AAR,passive,plausible0,242,The vagrant was goaded by the asylum seeker.
A256FHXGSY0E5D,36,7,AI,passive,plausible,32,The novel was finished by the author.
A256FHXGSY0E5D,37,7,AAN,active,plausible,90,The governess instructed the lad.
A256FHXGSY0E5D,38,1,AI,passive,implausible,12,The troublemaker was crashed by the car.
A256FHXGSY0E5D,39,7,AAN,passive,plausible,176,The conqueror was imitated by the deceiver.
A256FHXGSY0E5D,40,7,AAR,passive,plausible1,262,The swindler was puzzled by the fool.
A256FHXGSY0E5D,41,7,AAR,passive,plausible0,220,The executive was challenged by the traveling salesman.
A256FHXGSY0E5D,42,7,AI,active,implausible,78,The corporation governed the mogul.
A256FHXGSY0E5D,43,1,AI,passive,implausible,318,The cryptographer was sent by the letter.
A256FHXGSY0E5D,44,6,AAN,active,implausible,368,The gunsmith terrorized the warmonger.
A256FHXGSY0E5D,45,7,AAR,passive,plausible0,200,The outsider was shoved by the gymnast.
A256FHXGSY0E5D,46,1,AI,active,implausible,26,The flag hoisted the serviceman.
A256FHXGSY0E5D,47,7,AI,passive,plausible,76,The pine tree was felled by the logger.
A256FHXGSY0E5D,48,7,AAR,passive,plausible1,224,The commander was greeted by the champion.
A256FHXGSY0E5D,49,1,AI,passive,implausible,74,The accountant was made by the chart.
A256FHXGSY0E5D,50,7,AI,passive,plausible,24,The fedora was adorned by the milliner.
A256FHXGSY0E5D,51,7,AAR,active,plausible0,404,The employee watched the embezzler.
A256FHXGSY0E5D,52,7,AI,passive,plausible,50,The pullover was donned by the friend.
A256FHXGSY0E5D,53,2,AI,active,implausible,54,The stockpile concealed the packrat.
A256FHXGSY0E5D,54,7,AAN,passive,plausible,364,The firefighter was rewarded by the police chief.
A25FH7PXC446RG,1,2,AAR,passive,plausible0,242,The vagrant was goaded by the asylum seeker.
A25FH7PXC446RG,2,7,AAR,active,plausible1,256,The watchman sighted the intruder.
A25FH7PXC446RG,3,1,AAR,passive,plausible1,262,The swindler was puzzled by the fool.
