WorkerId,AssignmentId,TrialNum,Answer.Rating,TrialType,Voice,Plausibility,Item,Input.trial
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,23,6,AAR,passive,plausible1,246,The hoodlum was abhorred by the chancellor.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,24,7,AAN,active,plausible,126,The cyclist disobeyed the coach.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,25,1,AAN,active,implausible,150,The baby coddled the dad.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,26,7,AI,active,plausible,40,The scientist discovered the cure.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,27,2,AAR,active,plausible0,194,The percussionist displeased the meteorologist.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,28,6,AAN,passive,plausible,92,The legislator was menaced by the extortionist.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,29,1,AI,passive,implausible,312,The groundskeeper was changed by the light bulb.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,30,2,AAR,active,plausible0,264,The striker cited the chief.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,31,4,AAR,passive,plausible0,204,The hairstylist was extolled by the psychologist.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,32,6,AAR,active,plausible1,184,The jock peeved the sportscaster.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,33,7,AI,active,plausible,300,The schoolgirl borrowed the key.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,34,7,AAR,passive,plausible0,270,The higher-ups were notified by the deputy.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,35,5,AAN,passive,implausible,110,The joker was tricked by the distributor.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,36,1,AAN,passive,implausible,168,The illusionist were entranced by the viewers.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,37,6,AAR,active,plausible1,202,The draftsman soothed the patron.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,38,1,AI,passive,implausible,302,The diver was recharged by the battery.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,39,7,AAN,passive,plausible,120,The captive was saved by the negotiator.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,40,1,AI,passive,implausible,44,The designer were suggested by the drapes.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,41,5,AI,passive,plausible,46,The pants were washed by the builder.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,42,2,AAR,active,plausible0,410,The candidate approved the nominee.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,43,1,AAN,passive,implausible,128,The orator were captivated by the spectators.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,44,2,AAN,active,implausible,94,The thinker depicted the painter.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,45,1,AI,passive,implausible,28,The agent was failed by the mission.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,46,7,AI,active,plausible,22,The ship captain promised the triumph.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,47,5,AAR,passive,plausible1,370,The pitcher was signaled by the hitter.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,48,1,AI,active,implausible,30,The expression garbled the anchorman.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,49,7,AAR,active,plausible0,230,The songwriter envied the dramatist.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,51,5,AAR,passive,plausible1,188,The lunatic was ridiculed by the jester.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,52,7,AI,passive,plausible,288,The form was initialed by the guarantor.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,53,4,AAR,passive,plausible1,208,The analyst was relieved by the investor.
A1O57XVTTB1PNZ,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,54,6,AI,passive,plausible,320,The package was shipped by the forger.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,1,7,AAR,active,plausible0,185,The preacher hugged the churchgoer.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,2,5,AAR,passive,plausible1,221,The musician was admired by the diva.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,3,4,AAR,passive,plausible0,207,The creditor was assuaged by the actuary.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,4,2,AAR,active,plausible0,237,The broker introduced the donor.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,5,2,AAR,active,plausible0,399,The claims adjuster harassed the retailer.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,6,1,AAR,passive,plausible0,415,The foreman was devastated by the plumber.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,7,1,AAR,active,plausible1,197,The envoy entertained the valet.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,8,4,AAR,passive,plausible1,397,The infantryman was upset by the loyalist.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,10,1,AAR,active,plausible0,375,The photographer paid the barrister.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,12,1,AI,passive,implausible,7,The adventurer was requested by the beverage.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,13,1,AI,active,implausible,47,The trousers laundered the contractor.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,14,7,AI,passive,plausible,293,The rules were emphasized by the counselor.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,15,6,AI,active,plausible,309,The minuteman loaded the gun.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,16,1,AI,active,implausible,301,The poem recited the bookworm.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,17,7,AI,passive,plausible,73,The paper was edited by the advisor.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,18,4,AAN,active,implausible,125,The trainer defied the biker.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,19,7,AAN,active,implausible,161,The inspector conned the impersonator.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,20,7,AAN,active,plausible,163,The pyromaniac unnerved the shopkeeper.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,21,5,AAN,passive,implausible,173,The judge was praised by the gold medalist.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,22,1,AI,passive,implausible,87,The celebrity was signed by the photograph.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,23,1,AAN,active,implausible,353,The ghost sensed the channeler.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,24,1,AI,active,implausible,81,The suitcase pulled the stewardess.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,25,2,AAN,passive,plausible,155,The industrialist was burgled by the robber.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,26,6,AAR,passive,plausible0,263,The leader was quoted by the protestor.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,27,1,AAN,passive,implausible,153,The monarch was banished by the insurgent.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,28,5,AAN,passive,plausible,105,The director was badgered by the admirer.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,29,6,AAR,active,plausible1,259,The vandal confronted the accuser.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,30,1,AI,active,implausible,59,The soda drank the man.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,31,6,AAN,active,plausible,357,The bailiff released the ruffian.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,32,7,AAN,active,plausible,147,The baron chose the successor.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,33,1,AI,active,plausible,49,The domestic cleaned the wash basin.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,34,2,AI,active,plausible,23,The skipper guaranteed the victory.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,35,7,AAR,active,plausible1,379,The model humiliated the fashionista.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,36,7,AI,passive,plausible,57,The steak was eaten by the carnivore.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,37,7,AI,passive,implausible,53,The hoarder was hidden by the stash.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,38,7,AI,active,plausible,63,The woman prepared the dinner.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,39,7,AI,passive,plausible,321,The pipe was smoked by the crackhead.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,40,6,AAN,passive,plausible,177,The tobacconist was cautioned by the environmentalist.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,41,7,AAN,active,plausible,331,The paparazzi stalked the pop star.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,42,7,AI,active,plausible,85,The sheriff inspected the estate.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,43,7,AI,passive,plausible,15,The faucet was repaired by the handyman.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,44,6,AAR,active,plausible1,407,The movie star favored the cinematographer.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,45,6,AAR,passive,plausible1,265,The postal worker was repulsed by the taxi-driver.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,46,1,AI,active,implausible,21,The octopus grilled the cook.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,47,1,AI,passive,implausible,285,The attendant was pressed by the button.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,48,1,AI,passive,implausible,31,The announcer was mispronounced by the word.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,49,2,AAN,passive,implausible,361,The TV station head was promoted by the newsagent.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,50,1,AAN,active,implausible,329,The spirit vanquished the exorcist.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,51,6,AAR,passive,plausible0,383,The newcomer was snubbed by the neighbor.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,52,7,AAN,passive,plausible,343,The Olympian was weighed by the personal trainer.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,53,6,AAR,passive,plausible1,183,The commentator was vexed by the athlete.
A1ODA3Q5H6HTDQ,3MHW492WW0D4E7CX7NL92BOMI79MVO,54,1,AAN,passive,implausible,341,The colonel was supervised by the cadet.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,1,6,AAR,active,plausible1,265,The taxi-driver repulsed the postal worker.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,2,7,AI,active,plausible,15,The handyman repaired the faucet.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,3,7,AI,active,plausible,293,The counselor emphasized the rules.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,4,1,AI,passive,implausible,47,The contractor were laundered by the trousers.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,5,6,AAR,active,plausible0,207,The actuary assuaged the creditor.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,6,7,AAR,passive,plausible1,407,The cinematographer was favored by the movie star.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,7,1,AI,active,implausible,31,The word mispronounced the announcer.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,8,7,AAR,passive,plausible0,237,The donor was introduced by the broker.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,9,5,AI,passive,plausible,23,The victory was guaranteed by the skipper.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,10,6,AAR,passive,plausible0,375,The barrister was paid by the photographer.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,11,1,AI,active,implausible,285,The button pressed the attendant.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,13,7,AAN,active,implausible,173,The gold medalist praised the judge.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,14,5,AAR,active,plausible1,397,The loyalist upset the infantryman.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,15,4,AAR,active,plausible0,415,The plumber devastated the foreman.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,16,1,AAN,passive,implausible,329,The exorcist was vanquished by the spirit.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,17,6,AAN,passive,plausible,163,The shopkeeper was unnerved by the pyromaniac.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,18,5,AI,passive,plausible,49,The wash basin was cleaned by the domestic.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,19,7,AAR,active,plausible0,263,The protestor quoted the leader.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,20,6,AAR,passive,plausible1,259,The accuser was confronted by the vandal.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,21,1,AI,active,implausible,7,The beverage requested the adventurer.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,22,5,AAN,active,plausible,155,The robber burgled the industrialist.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,23,7,AAR,passive,plausible0,185,The churchgoer was hugged by the preacher.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,24,7,AI,passive,plausible,63,The dinner was prepared by the woman.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,25,1,AI,active,implausible,53,The stash hid the hoarder.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,26,7,AI,active,plausible,73,The advisor edited the paper.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,27,6,AAN,passive,plausible,357,The ruffian was released by the bailiff.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,28,7,AAN,active,implausible,361,The newsagent promoted the TV station head.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,29,7,AAR,active,plausible1,221,The diva admired the musician.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,30,1,AI,active,implausible,87,The photograph signed the celebrity.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,31,7,AAN,passive,plausible,331,The pop star was stalked by the paparazzi.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,32,7,AAR,active,plausible0,383,The neighbor snubbed the newcomer.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,33,1,AI,passive,implausible,21,The cook was grilled by the octopus.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,34,6,AAN,active,plausible,343,The personal trainer weighed the Olympian.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,35,1,AAN,active,implausible,341,The cadet supervised the colonel.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,36,1,AI,passive,implausible,81,The stewardess was pulled by the suitcase.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,38,4,AAN,active,plausible,177,The environmentalist cautioned the tobacconist.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,39,7,AI,active,plausible,321,The crackhead smoked the pipe.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,40,5,AAN,active,plausible,105,The admirer badgered the director.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,41,6,AAN,passive,implausible,161,The impersonator was conned by the inspector.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,42,7,AI,active,plausible,57,The carnivore ate the steak.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,43,7,AI,passive,plausible,309,The gun was loaded by the minuteman.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,44,1,AI,passive,implausible,59,The man was drunk by the soda.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,45,2,AAN,passive,implausible,353,The channeler was sensed by the ghost.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,46,7,AAR,passive,plausible1,379,The fashionista was humiliated by the model.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,47,5,AAR,active,plausible1,183,The athlete vexed the commentator.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,48,1,AI,passive,implausible,301,The bookworm was recited by the poem.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,49,6,AAR,passive,plausible1,197,The valet was entertained by the envoy.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,50,7,AAR,passive,plausible0,399,The retailer was harassed by the claims adjuster.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,51,3,AAN,active,implausible,153,The insurgent banished the monarch.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,52,5,AAN,passive,implausible,125,The biker was defied by the trainer.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,53,7,AI,passive,plausible,85,The estate was inspected by the sheriff.
A1OQIXAU1SEJ4P,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,54,7,AAN,passive,plausible,147,The successor was chosen by the baron.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,1,6,AI,active,implausible,78,The corporation governed the mogul.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,2,1,AI,passive,implausible,318,The cryptographer was sent by the letter.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,3,7,AI,passive,plausible,24,The fedora was adorned by the milliner.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,4,1,AI,passive,implausible,12,The troublemaker was crashed by the car.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,5,6,AI,active,implausible,54,The stockpile concealed the packrat.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,6,7,AI,active,plausible,86,The constable examined the property.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,7,7,AI,active,plausible,294,The seamstress ironed the shirt.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,8,1,AI,passive,implausible,42,The doctor was closed by the school.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,9,7,AI,passive,plausible,32,The novel was finished by the author.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,10,7,AAN,active,plausible,90,The governess instructed the lad.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,11,7,AAR,active,plausible1,384,The proofreader overheard the editor.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,12,7,AAR,active,plausible0,404,The employee watched the embezzler.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,13,3,AAN,active,implausible,180,The forefathers worshipped the serf.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,14,7,AAN,passive,implausible,100,The nurse was helped by the orthodontist.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,15,5,AAN,passive,implausible,342,The abolitionist was hidden by the slave.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,16,6,AAR,passive,plausible1,224,The commander was greeted by the champion.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,17,7,AAR,passive,plausible1,248,The organizer was persuaded by the buyer.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,18,7,AI,passive,plausible,50,The pullover was donned by the friend.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,19,7,AAR,active,plausible0,252,The jogger met the colleague.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,20,7,AAR,passive,plausible1,262,The swindler was puzzled by the fool.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,22,7,AAR,passive,plausible1,398,The florist was invoiced by the grocer.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,23,6,AAN,passive,plausible,176,The conqueror was imitated by the deceiver.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,24,7,AAN,active,plausible,138,The chauffeur drove the diplomat.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,25,7,AAN,active,plausible,170,The entrepreneur hired the specialist.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,26,1,AI,passive,implausible,74,The accountant was made by the chart.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,27,7,AAR,active,plausible1,408,The skater aggravated the hockey player.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,28,6,AAN,passive,implausible,172,The hijacker was terrified by the president's wife.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,29,1,AI,active,implausible,26,The flag hoisted the serviceman.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,30,7,AAR,active,plausible0,214,The foreigner trusted the patrolman.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,31,7,AAR,passive,plausible0,200,The outsider was shoved by the gymnast.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,32,7,AAN,active,implausible,368,The gunsmith terrorized the warmonger.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,33,7,AAN,passive,plausible,364,The firefighter was rewarded by the police chief.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,34,7,AAR,active,plausible0,228,The mailman saw the minister.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,35,7,AAR,active,plausible1,240,The provost applauded the psychiatrist.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,36,7,AAR,passive,plausible0,260,The thug was accosted by the plaintiff.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,37,7,AAR,passive,plausible0,220,The executive was challenged by the traveling salesman.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,38,7,AI,passive,plausible,76,The pine tree was felled by the logger.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,39,7,AI,active,plausible,38,The dietitian loathed the jam.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,40,1,AI,active,implausible,324,The order placed the tanner.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,41,7,AAN,passive,plausible,164,The vendor was alarmed by the arsonist.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,42,7,AAR,active,plausible1,256,The watchman sighted the intruder.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,43,7,AAN,active,plausible,340,The librarian admonished the plagiarist.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,44,5,AAN,passive,implausible,142,The tailor was costumed by the dancer.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,45,7,AAN,active,implausible,132,The maestro irked the amateur.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,46,7,AAN,active,implausible,166,The rookie encouraged the master.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,47,6,AAR,passive,plausible0,242,The vagrant was goaded by the asylum seeker.
A1P47Q6LZPLQ6P,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,48,7,AAR,passive,plausible0,388,The statistician was shamed by the pollster.
