WorkerId,na.pct,n,implausible,plausible,Answer.English,Answer.country,Answer.proficiency1,Answer.proficiency2,WorkTimeInSeconds,Answer.answer,HITId,AssignmentStatus,AssignmentId,filler.left,filler.right,diff,Use
A2HGJV9XNBGTSZ,0.018518519,54,3.875,3.857142857,yes,USA,"When I was younger, I would go to school and I would study at classroom.","It's raining tomorrow, so I will take an umberla with me",2366,Nice.,3JMQI2OLFZ5MGOZI21VEKKCT22QDNN,Rejected,3PB5A5BD0V62B7FFEMKYJSOM03TG7L,7,1,-0.017857143,
A3DJJQP3ATMFKP,0,54,2.25,6.625,,,"When I was younger, I would go to school and learn about history and science.","It's raining tomorrow, so I should bring an umbrella.",481,{},39KMGHJ4RZAPW86HPJ5LU1WX0K6006,Approved,34T446B1C0EBCKZQR136EMTKUXT0CT,7,2,4.375,
A3FK6CWJPUWEWH,0.018518519,54,2.625,7,yes,USA,"When I was younger, I would go to school and learned how to take multiple choice tests.","It's raining tomorrow, so I will make sure to bring my umbrella.",276,{},3MNJFORX8B4FOJ78P7UIE3FSNU65F0,Approved,3V5Q80FXIXRUVU6LDVWJ47I5LI432M,7,1,4.375,TRUE
A2RGHUEITGT0MG,0,54,2.1,6.5,yes,USA,"When I was younger, I would go to school and complete all my assignments.","It's raining tomorrow, so I will take a raincoat.",3112,the survey was interesting in all aspect and easy to complete.,3L60IFZKF3IBI8I9LZJR6LUV8IAHHR,Approved,3DY4FPOOA1OVBNPPCVHQOAIWOX8RVN,7,1,4.4,TRUE
A3HK6YK0OK13X2,0,54,2,6.4,yes,USA,"When I was younger, I would go to school and do my work quickly.","It's raining tomorrow, so tomorrow it will be very wet.",730,Fun survey!,33Q5P9PUSPM6SL7N5TBXV11KRGMCZ3,Approved,3AZHRG4CU4KNZK37Y8S5LJPQONF303,7,1,4.4,TRUE
A11W7R2O4RQSSS,0,54,1.5,6,yes,USA,"When I was younger, I would go to school and learn about a variety of subjects","It's raining tomorrow, so we should stay inside and bake brownies",915,{},3TTPFEFXCTKVLJYSPGSN9U55Z4UH6Q,Approved,3DH6GAKTYYPLH86LRNYNHCOPFSTZYR,7,1,4.5,TRUE
A149ROBL26JWPJ,0,54,1.375,5.875,yes,USA,"When I was younger, I would go to school and take classes in math and science among other things","It's raining tomorrow, so we should probably plan to spend the day inside",1748,{},3LN3BXKGC0VFF2INWSN9MOSH86AGWR,Approved,3L70J4KAZGMHIP3MJZVANYNFOJHADU,7,1,4.5,TRUE
A1APUWC5IMC5NV,0,54,1.75,6.25,yes,USA,"When I was younger, I would go to school and learn everything I could.","It's raining tomorrow, so I better take my umbrella.",634,"Some of these sentences were tricky because they were plausible, just highly unlikely in some cases. I answered as well as I could.",3U18MJKL1UMCBWT425030EUBH2ECNM,Approved,3R0T90IZ1SC8NOAB53S9ZEG01HGGCG,7,1,4.5,TRUE
A2I6ZALE49CVSC,0.018518519,54,3.625,4,yes,USA,"When I was younger, I would go to school and learn from the teacher","It's raining tomorrow, so I will stay inside",1366,{},3TY2U1TEB7A30K8PXZPXUBQPY2IJJ3,Rejected,30ZX6P7VF8V5G88AGGO6KEZUHFM2JT,7,1,0.375,
A1I1QEHJZ9XTKC,0,54,1,5.5,yes,USA,"When I was younger, I would go to school and read many chapter books.","It's raining tomorrow, so I probably will wear boots and bring an umbrella.",464,{},3X52SWXE0X52YQ2IU6RQWX72AEICWD,Approved,3180JW2OT4CXF5RXYZQ4IL261SC5J2,7,1,4.5,TRUE
A1LNNI0VVYVNOW,0,54,2.5,7,,,"When I was younger, I would go to school and play with my friends.","It's raining tomorrow, so I better wear my boots.",705,{},3JMQI2OLFZ5MGOZI21VEKKCT22QDNN,Approved,3NLZY2D53PPS3HYVLCQKWBAP1D3QL1,7,1,4.5,
A1NGABF082HR2P,0.018518519,54,2.5,7,yes,USA,"When I was younger, I would go to school and come home at the end of the day.","It's raining tomorrow, so I will not be taking the trip after all.",474,NA,3VW0145YLYCT1SEA0W2PA3I62WDMJA,Approved,3A1PQ49WVHH20HVO9CL73I9ACH81HA,7,1,4.5,TRUE
A20N1NK5X5S88F,0,54,2.5,7,yes,USA,"When I was younger, I would go to school and eat some amazing pizza.","It's raining tomorrow, so stay home, Netflix and chill.",1146,{},3VIVIU06FKCX6HU4IEHPY236PHOMIY,Approved,3Y5140Z9DXG5D4PA0WEI4QSNFAOPIQ,7,1,4.5,TRUE
A23BWWRR7J5XLS,0,54,1.9,6.4,yes,USA,"When I was younger, I would go to school and play with friends there.","It's raining tomorrow, so makes sure to dress accordingly.",1800,{},36JW4WBR06KR4CR3Q9VR30IIS3XHFT,Approved,34QN5IT0TZR90H9DAPN1C0X149B804,7,1,4.5,TRUE
A2FL477TMKC91L,0,54,1,5.5,yes,USA,"When I was younger, I would go to school and not say a single word during class.","It's raining tomorrow, so I'm going to stay inside.",1797,{},3VGZ74AYTGG614CIF1N8AULEGQSCGE,Rejected,3907X2AHF0512JB8BTTQHAL6QHR2PY,7,1,4.5,TRUE
A2OU4N4VBIE91I,0,54,2.5,7,yes,USA,"When I was younger, I would go to school and play with my friends.","It's raining tomorrow, so I will stay inside and read.",2916,{},3RHLQY6EDT40UGPCKWGILB6TBLVD4S,Approved,3O6CYIULED1064HB6ZHRFNOU22EWU0,7,1,4.5,TRUE
A2OU924AC8XCYC,0,54,1.75,6.25,yes,USA,"When I was younger, I would go to school and learn and see friends.","It's raining tomorrow, so we should get outside today.",1096,{},3VMV5CHJZ8FNNLET1NIYZ4LI4CSGT1,Approved,3WRFBPLXRAOQKGVEZEU3WVL3WDR3N9,7,1,4.5,TRUE
A2OX8TSRCU6NKD,0,54,1,5.5,yes,USA,"When I was younger, I would go to school and learn about science and math.","It's raining tomorrow, so I will bring an unmbrella with me.",1896,{},3PMR2DOWOO15Q3AJ5QYZNZI1Y4X54C,Approved,3UWN2HHPUY5U4XGTPTV443TFOTPNSK,7,1,4.5,TRUE
A2JJF5OFND2KL5,0,54,5.125,5.125,yes,USA,"When I was younger, I would go to school and listen to my teacher","It's raining tomorrow, so I will not be coming out.",3372,{},3IKDQS3DQE0KXVID5PNBV6YUV3KCI6,Rejected,3OE22WJIGIOVM7LPUQILNY68E1XUQU,7,2,0,
A3P7AXWF57BHNX,0,54,1.9,6.4,yes,USA,"When I was younger, I would go to school and learn.","It's raining tomorrow, so wear a rain coat.",2559,Thanks for fair pay.,3PKVGQTFIHKATXM1R4Z96PR4LNLRYX,Approved,3KXIR214I4GFDQPPD912ECABZIW242,7,1,4.5,TRUE
A2JR38ES001MRL,0,54,4.5,4.375,yes,USA,"When I was younger, I would go to school and attend the class","It's raining tomorrow, so i feel happy",3519,it is very interesting survey,3YLPJ8OXX8DESMUTBWHUFI9LR374XL,Approved,3QEMNNSB2XZZZN5OCWJQD7LPNEED7F,7,1,-0.125,
A3PLJLUKN3PEA2,0,54,1.625,6.125,yes,USA,"When I was younger, I would go to school and learn about a great many things.","It's raining tomorrow, so it won't be a good day for a picnic.",673,"I feel like I am going to not get credit for this, because there were some weird scenarios that I felt were completely plausible. I don't see any reason why they couldn't or wouldn't happen. In general I don't think there is a scale for plausibility; either something could happen or it couldn't. And I am really not sure about the fairy one. Was it a trick? Would you say it's implausible because fairies and trolls don't exist, or is it plausible in an assumed world where they do? Because if fairies and trolls exist, it is certainly plausible that a fairy could enchant a troll. Anyway, I took this all seriously. I hope my possible odd take on some things won't make you think I answered at random, and reject my HIT.",391JB9X4ZY8OCCKSIH21BIIJHLDKM7,Approved,33JKGHPFYCUR623O5WZISUU9W77MND,7,1,4.5,TRUE
A3QSJY1FFN0N6V,0,54,1.75,6.25,yes,USA,"When I was younger, I would go to school and play with my friends at recess.","It's raining tomorrow, so I'm going to make some soup and stay home.",370,None,33K3E8REWWVFBNHVNZ77WUPQTO2X8I,Approved,3PM8NZGV8YGN3BFKZVT8755C8JEXQP,7,1,4.5,TRUE
A3RLCGRXA34GC0,0,54,1.875,6.375,yes,USA,"When I was younger, I would go to school and work till the bell rang.","It's raining tomorrow, so we should not go to the beach.",1385,{},3BPP3MA3TCK1KUAXMJQJDAQPXJRELF,Approved,3K4J6M3CXETKU9DDLPWITJQC1E0AGD,7,1,4.5,TRUE
AB09F0Q4T10TE,0,54,2.5,7,yes,USA,"When I was younger, I would go to school and do the best I could.","It's raining tomorrow, so will take an umbrella with me.",450,Thank you.,3S1WOPCJFGTVP4MXJYE6XVDXTUMEJD,Approved,3XUHV3NRVKY1OZW7AZNJ68MROX95HS,7,1,4.5,TRUE
AFDC9A6Z60W2Z,0.018518519,54,2.375,6.875,yes,USA,"When I was younger, I would go to school and learn lots of subjects.","It's raining tomorrow, so I should carry an umbrella.",1687,{},3EKZL9T8Y8MK107TZ75QVUXFVQ5CHD,Approved,3GNCZX450INQ7M6CO8M5NS4422KAP8,7,1,4.5,TRUE
A2K3HEVVEWLUS4,0,108,5.625,5.5625,yes,USA,"When I was younger, I would go to school and finish the homework","It's raining tomorrow, so",523,nice,3VGZ74AYTGG614CIF1N8AULEGQSCGE,Rejected,3TGOYF991XMNE0S6BZ2QXZ3XHM3UUZ,7,1,-0.0625,
A2K3HEVVEWLUS4,0,108,5.625,5.5625,yes,USA,"When I was younger, I would go to school and finish my homework.","It's raining tomorrow, so preparing my rain coat",2519,nice,39N6W9XWRDNJ47DNBT5X7LDXJEAGYQ,Approved,3GFK2QRXX9HJLPRW5Y9J7BWE3OT5W5,7,1,-0.0625,
A2KCNGLOYTL96C,0,54,6,5.375,yes,USA,"When I was younger, I would go to school and meet with a friends","It's raining tomorrow, so we won't go to the park",627,good one,3T5ZXGO9DEOAMMH6ABCSF6Q1VUMZQS,Rejected,3OF2M9AATGOQX3H4N8XW849EHDKKZH,7,1,-0.625,
ASZ2RI6HYGIT0,0,54,1,5.5,no,OTHER,"When I was younger, I would go to school and would play with my friends","It's raining tomorrow, so I'm planning to stay at home",1893,{},3GS542CVJVN6N9GVMLUQ47THKWB598,Approved,3R6P78PK7KBP95CMRPNZOOG4P3GTGC,7,1,4.5,
AW0MG225VXWCN,0,54,1,5.5,yes,USA,"When I was younger, I would go to school and sleep during some classes.","It's raining tomorrow, so there's no chance of using the grill.",2074,{},36U4VBVNQODTCO2WH32K34LRPZARUZ,Approved,3EKVH9QMEY4SDM8I6K2VHG4HCVP2DF,6,1,4.5,TRUE
A2L87NQSYMJEEK,0,54,6.4,5.5,yes,USA,"When I was younger, I would go to school and park, ground and cycling.","It's raining tomorrow, so I come with umbrella.",1015,Nice,3CKVGCS3PG5PXHQTYLO5472GVCPS0L,Rejected,3WAKVUDHUWGLGPGAYR9FN7PD9B67UA,7,1,-0.9,
AXRQT9X4XRXSS,0,54,1,5.5,yes,USA,"When I was younger, I would go to school and read, make friends and daydream.","It's raining tomorrow, so I am gonna sleep in and curl up with a good book.",727,No Cpmment,3CVBMEMMXBGEPJCX8QXFF851UFEH7P,Approved,34S6N1K2ZVJFQOZS2M3QNXIOAQ8HLX,7,1,4.5,TRUE
A18LAR2IV3FHF9,0.018518519,54,1.625,6.142857143,yes,USA,"When I was younger, I would go to school and return home by myself","It's raining tomorrow, so I would need my umbrella",968,Fascinating!,3RDTX9JRTY1LADUEAE9N2R7DB2679P,Approved,3R8YZBNQ9HITOW9THIPAD6SO6Q07Q5,7,1,4.517857143,TRUE
A2M17UGPFZWXQW,0,54,4.25,4.625,yes,USA,"When I was younger, I would go to school and good studying,learning,communicating","It's raining tomorrow, so I won't go to the school",1454,Red Forest,3MYASTQBG7B7JLCAITNVOE7Y7DDDQA,Rejected,3BWI6RSP7G94RTJO8RUAJP3ANNC7ET,7,1,0.375,
A24B5UF6RMHYGX,0.018518519,54,1.714285714,6.25,yes,USA,"When I was younger, I would go to school and eat lunch with friends.","It's raining tomorrow, so I will complete a puzzle.",2670,ty,3AXFSPQOYQYNVIMTE9YCFDYX5V1FJW,Approved,38F5OAUN5NCGB3AQYS2G4S0NF347H9,7,1,4.535714286,TRUE
A2HU2D8889A2FV,0,54,1.8,6.4,,USA,"When I was younger, I would go to school and learn all types of things.","It's raining tomorrow, so wear something that is waterproof.",876,{},3R5OYNIC2C9T0Y7S468LTDZA53FPTE,Approved,3VAR3R6G1P1U3Y1WCAPC21TJ29Q8ON,7,1,4.6,
AMA18W8F60Y2J,0,54,1,5.6,yes,USA,"When I was younger, I would go to school and learn different subjects.","It's raining tomorrow, so I will stay home.",887,{},39KV3A5D1873FSQDJK9EJMC33QV7S0,Approved,39GHHAVOMFRFJMNXKU7UDTWS1TKJ48,7,1,4.6,TRUE
A11FFJZ0C984W4,0,54,2.125,6.75,yes,USA,"When I was younger, I would go to school and listen to the teacher.","It's raining tomorrow, so I will stay inside and read a book.",2841,{},31HLTCK4BLV20DII6IID0M931X8GVH,Approved,3R9WASFE2ZGFHHPQMX6ZSRH99H4FZB,7,1,4.625,TRUE
A1DCG37N0Y8BN0,0,54,2.25,6.875,yes,USA,"When I was younger, I would go to school and learn many different things.","It's raining tomorrow, so I will take a nap then.",3001,{},3JUDR1D0D6RKGBEUL43ESVGUAMO2QQ,Approved,32VNZTT0A74WHA6ASZG3FKIJBAC4RJ,7,1,4.625,TRUE
A2CHDWKAYZ3P3E,0,54,1.75,6.375,yes,USA,"When I was younger, I would go to school and learn what my teachers were teaching me for the day.","It's raining tomorrow, so I should probably stay in the house.",3130,NA,3SCKNODZ0XG6ZFY8BOSSKS2XGRNN74,Approved,3QL2OFSM96IEXGRXS754PYPX2Q3NCQ,7,1,4.625,TRUE
A2P8V5SKYLL5I4,0.037037037,54,1,5.625,yes,USA,"When I was younger, I would go to school and study","It's raining tomorrow, so it's cool",3298,It's better than average hit,374UMBUHN5PA69YOZ1MF9D036K0CTN,Approved,3NJM2BJS4W6E013A8MIWTNUS288PCY,7,1,4.625,TRUE
A33NG3ZGW5DNQY,0,54,1,5.625,yes,USA,"When I was younger, I would go to school and then wish I was at home hanging out with my family.","It's raining tomorrow, so I'm going to stay inside and watch scary movies.",470,Very fun :),3DGDV62G7O9ZGZDFLROPSQQK5Q2P2M,Approved,31IBVUNM9SZY8XKGL0HW7L4DL9WVFV,7,1,4.625,TRUE
A2N39KH7N8TB3Z,0,54,6.75,6.875,yes,USA,"When I was younger, I would go to school and stuyd","It's raining tomorrow, so I cant school",640,good,3U18MJKL1UMCBWT425030EUBH2ECNM,Rejected,3X73LLYYQ1E5EO2DEZJ50PMDFI8NHZ,7,1,0.125,
A3GZYWA9S6J0K9,0,54,1,5.625,yes,USA,"When I was younger, I would go to school and I usually enjoyed my time there.","It's raining tomorrow, so I won't be working on my garden then.",798,{},3A520CCNWN0KOBJTPS1T4WAE37SAET,Approved,3LRLIPTPEQ9PWV9WBGHXRBI58SEAK7,7,1,4.625,TRUE
AKSJ3C5O3V9RB,0,54,2,6.625,yes,USA,"When I was younger, I would go to school and learn about a range of subjects.","It's raining tomorrow, so I will need to take an umbrella with me.",1958,{},3NCN4N1H1GHT1R1YO548PUOTZHENBQ,Approved,3018Q3ZVOIQBJZMR10QUSN4J3K8AR0,7,1,4.625,TRUE
AU849EHZNGV2Z,0,54,2,6.625,yes,USA,"When I was younger, I would go to school and study subjects such as math, history, and science.","It's raining tomorrow, so I need to remember to bring an umbrella.",1072,No problems.,3O2Y2UIUCQUI62SBWUYOGSYAKK1KF0,Approved,3F0BG9B9MPN2XY0F8S64QSVQ5ZGY7Y,7,1,4.625,TRUE
A2NEFRREWF33YP,0,54,1.9,6.6,yes,USA,"When I was younger, I would go to school and carry a miniature briefcase, like I was playing businesswoman.","It's raining tomorrow, so I will make sure not to water the plants today.",1569,{},34KYK9TV2R8QH4T3W1LUOOYZMGMSB7,Approved,3I2PTA7R3TUHJBGD0CEJHBXACAZQKT,7,1,4.7,TRUE
A3N4L5F7CEY0B2,0,54,1.1,5.8,yes,USA,"When I was younger, I would go to school and learn about various subjects including history and science.","It's raining tomorrow, so I will not be jogging in the morning.",1110,{},3S1L4CQSFX5CUPJPK3LZMEVEF87FAG,Approved,36PW28KO4ZWMAVHMFU6UTG50OVIAEN,7,1,4.7,TRUE
AUZPFT19ZDAPD,0,54,1.6,6.3,,USA,"When I was younger, I would go to school and pretend I cared about my grades","It's raining tomorrow, so make sure to bring an umbrella",269,{},3L1EFR8WWT5YP69KSX7ZQJKU9QPF91,Approved,3EA3QWIZ4IV35WIHHDN290TK4G8TI4,7,1,4.7,
A2MOKIEQZ0OF2M,0,54,1.5,6.2,yes,USA,"When I was younger, I would go to school and Play on the playground.","It's raining tomorrow, so I will have to stay in.",555,"I enjoyed the survey, it was very interesting.",3SCKNODZ0XG6ZFY8BOSSKS2XGRN7NO,Approved,3AMW0RGHOD2XR501XCRA9YO419INP4,7,1,4.7,TRUE
A100Y89FZO4J0B,0,54,1.75,6.5,yes,USA,"When I was younger, I would go to school and learn all type of things.","It's raining tomorrow, so I'll probably try to remember to have an umbrella on me.",1096,{},3TD33TP5DL2MH879F1Z33O4T0AFABT,Approved,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,7,1,4.75,TRUE
A2NTLZYJRFAMFR,0,54,4.5,5.25,,USA,"When I was younger, I would go to school and do my studies.",Home it is.,647,{},3D06DR5225JI0ZB66QPCH4FNC9JMAU,Rejected,34FNN24DCM9NAUMWKZR7S8HUEWLY5P,7,1,0.75,
A1DD23J1WBGQUU,0.018518519,54,1.25,6,yes,USA,"When I was younger, I would go to school and look forward to seeing my friends.","It's raining tomorrow, so I'll be sure to carry my umbrella.",2394,{},391JB9X4ZY8OCCKSIH21BIIJHLDMK9,Approved,3I02618YA06AMVKAUD3WNTGY95BUP3,6,1,4.75,TRUE
A2O4XAP7RMWJJ4,0,54,5.25,4.875,yes,USA,"When I was younger, I would go to school and play game, spend with friends, study","It's raining tomorrow, so leave, play a football, don't go school.",978,This is nice task.,3CVDZS288H0DWQSEH6B4V5QE9PWFM0,Rejected,3OS46CRSLFZ2P4R5K7ESDFR0S7UV6N,7,1,-0.375,
A2O67PQ9YKH2FY,0,54,5.75,5.25,yes,USA,"When I was younger, I would go to school and playing to game.","It's raining tomorrow, so safe to home.",2841,Interesting in this study.,3VCK0Q0PO5ESH4YOQP7J5DSA8DHN04,Rejected,3R5F3LQFV2K9NU2JL0PPFLQN1IUZOG,7,1,-0.5,
A2OD2CFXV8WT53,0,54,5.25,5.75,yes,USA,ME,I AM HAPPY,229,{},3Y7LTZE0YTM2EFONRKWXP7NQYFSZUX,Rejected,3I3WADAZ9Q4BGGIUECI9QHJS0JN5OG,7,1,0.5,
A1P47Q6LZPLQ6P,0,54,2.25,7,yes,USA,"When I was younger, I would go to school and learned my multiplication tables.","It's raining tomorrow, so I will take my umbrella.",411,{},3IKDQS3DQE0KXVID5PNBV6YUV3KCI6,Approved,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,6,1,4.75,TRUE
A2OR46JV43TOJV,0,54,2.1,1.7,yes,USA,"When I was younger, I would go to school and studied well.","It's raining tomorrow, so no vacation.",2960,Nice task and thanks for the opportunity.,3MG8450X2OA80BMH4BYVY9LCOASUP2,Approved,3KYQYYSHYV76KTXNTI0SOT7KDFKDOP,7,1,-0.4,
A2QRW24EKQU705,0,54,1.75,6.5,yes,USA,"When I was younger, I would go to school and study in order to graduate with a high grade point average.","It's raining tomorrow, so I will have to cancel my plans at the park.",334,{},3YD0MU1NC21ZFW4J2KNNYMIXHKO7A4,Approved,32VNZTT0A74WHA6ASZG3FKIJBDAR4A,7,1,4.75,TRUE
A2VFEDAK5C1E1O,0,54,1.625,6.375,yes,USA,"When I was younger, I would go to school and enjoy math class.","It's raining tomorrow, so I will bring an umbrella.",1218,This was a very interesting study!  Thanks for some variety!,3YOAVL4CA0H3XHU8CE5FC3PWZ354ZI,Approved,3I33IC7ZWF2UFF56MABTRFWBRSS2AD,7,1,4.75,TRUE
A2OVET58SDVSB2,0,54,6.375,5.625,yes,USA,"When I was younger, I would go to school and park,beach,theater and playground","It's raining tomorrow, so I won't go to Office",1630,{},39HYCOOPKOLGY6EIQ0GE75NTXCGDMN,Rejected,34Q075JO1XDRPHPSB4EMXQATQ02013,7,1,-0.75,
A3D2U4QF7821ZW,0,54,1.375,6.125,yes,USA,"When I was younger, I would go to school and try to learn everything I could.","It's raining tomorrow, so I need to make sure I pack an umbrella.",2460,{},39XCQ6V3KY4J5QEXOEREKX2FUV356X,Approved,3J88R45B2GY23ZE5ZIEJ70F23NSPXQ,7,1,4.75,TRUE
A3I30I5FLRFZTL,0,54,1.375,6.125,yes,USA,"When I was younger, I would go to school and study for the test.","It's raining tomorrow, so I will bring a jacket.",344,{},3GONHBMNHVYJ17JEII5BYX6WLTPZM5,Approved,3Z7VU45IPYHOR2VIFYRE3PDF8AKZ1Z,7,1,4.75,TRUE
A4IUVFS10MYX1,0,54,2,6.75,yes,USA,"When I was younger, I would go to school and chat with all my friends.","It's raining tomorrow, so I will bring an umbrella.",275,{},3HRWUH63QU2RCBKPNVDVM8O1PLSN5P,Approved,326O153BMIYK82KYZ4XWJHD691EEDY,7,3,4.75,
ACGHHDT7RY1AH,0,54,2.25,7,yes,USA,"When I was younger, I would go to school and wear my backpack.","It's raining tomorrow, so I'll wear my raincoat.",535,{},3YLTXLH3DF63VPGX4CRWFUWMU9KPH4,Approved,3HMVI3QICJSOMCLDJCPVPI4D2DGY11,7,1,4.75,TRUE
ADVJB810K4OYR,0,54,2.25,7,yes,USA,"When I was younger, I would go to school and learn.","It's raining tomorrow, so I have to take my umbrella.",1224,n/a,3W0XM68YZPVRGNY3PVJ3RQUGJAIK1Z,Rejected,3WI0P0II61S9H6P3LAHWIOCPON7DR7,7,1,4.75,TRUE
AOWW3URQNRJ6U,0,54,1,5.75,yes,USA,"When I was younger, I would go to school and learn different subjects like math and English.","It's raining tomorrow, so I will bring an umbrella with me.",2218,{},329E6HTMSW2NQQCICZXMFJ9DHUWK3R,Approved,3TUI152ZZBNFDAURS281CW1B34ZQ1Q,7,1,4.75,TRUE
AQMLJYUQCSG22,0,108,1,5.75,yes,USA,"When I was younger, I would go to school and do all my classwork.","It's raining tomorrow, so I will need an umbrella.",674,{},30IRMPJWDZJF9SXKNPYIXHCTN8CKRV,Approved,33M4IA01QG1NFCUKCAI8CVFH48FXRV,7,1,4.75,TRUE
AQMLJYUQCSG22,0,108,1,5.75,yes,USA,"When I was younger, I would go to school and play with my other classmates.","It's raining tomorrow, so I will need to use an umbrella.",1013,{},39TX062QX1OTAQBPBICB5DHFD2AX3Q,Approved,3ZDAD0O1T1D0VR7CGZN3CAGZSTCXT8,7,1,4.75,TRUE
A2GTO3481Z6486,0,54,1.1,5.9,yes,USA,"When I was younger, I would go to school and quickly fall asleep.","It's raining tomorrow, so I will bring an umbrella.",986,{},3I01FDIL6M8QR2APGIXUSW9VR7ZD2W,Approved,3DY4FPOOA1OVBNPPCVHQOAIWOU8VRL,7,1,4.8,TRUE
A2K10OAR4CHUQL,0,54,1,5.8,yes,USA,"When I was younger, I would go to school and read my books after each classes.","It's raining tomorrow, so i need to go there today.",2906,{},34R3P23QHS1TFYDYGY5R7O4IN6NHWR,Approved,3CP1TO84PT1X99TPREKCJ4GPZHQ52F,7,1,4.8,TRUE
A2PN1H89SQF28M,0,54,5.25,6,yes,USA,"When I was younger, I would go to school and one day.","It's raining tomorrow, so Go with the umbrella outside.",2839,good,3UL5XDRDNCJ694XLHTOC4BY60QT85M,Rejected,32ZKVD547FNOJ76HWOPU50L9FOD3BK,7,1,0.75,
A2P065E9CYMYJL,0,54,1.1,5.9,yes,USA,"When I was younger, I would go to school and play with my friends","It's raining tomorrow, so I will stay inside.",2849,{},32ZCLEW0BZKZMVBNSCUHR7C171OPJ9,Approved,30H4UDGLT2IR9NF1LBCAWJZ4WJ8PM6,7,1,4.8,TRUE
A2PT18UI9FY7PC,0,54,4,4.125,yes,USA,"When I was younger, I would go to school and play with friends","It's raining tomorrow, so the school is closed",2065,its good,3QD8LUVX4XYWO5YTP104KAFZRY1X5G,Rejected,3AMW0RGHOD2XR501XCRA9YO419IPN6,7,1,0.125,
A37KREDYGDTP4U,0,54,1.4,6.2,yes,USA,"When I was younger, I would go to school and hang out with my friends.","It's raining tomorrow, so I will stay inside all day.",996,{},3E6L1VR4XWMB7N7MUQ4N69TSJPHF6Q,Approved,3AZHRG4CU4KNZK37Y8S5LJPQOKG03V,7,1,4.8,TRUE
