WorkerId,HITId,na.pct,n,implausible,plausible,Answer.English,Answer.country,Answer.proficiency1,Answer.proficiency2,WorkTimeInSeconds,Answer.answer,AssignmentStatus,AssignmentId,filler.left,filler.right,diff,profcheck,good_data
A8J7DDQHGHJKP,3KG2UQJ0MJOG5X3N7N1YKJJSMJ4QNZ,0,54,4.5,4.9,yes,USA,"When I was younger, I would go to school and I would go to playground","It's raining tomorrow, so i will stay home",333,Good,Approved,36ZN444YTRYNS4D9LW13FQNX6YZIOW,7,1,0.4,NA,no
A9ZCY6FLUCIU1,34O39PNDK68EGPTQHCLPYET31GSRBC,0.018518519,54,1.75,6.25,yes,USA,"When I was younger, I would go to school and have a great time with my friends.","It's raining tomorrow, so I'll stay inside and study.",1691,{},Approved,34BBWHLWHABVXDMBCISDWK0J90ZIW9,7,1,4.5,yes,yes
AB1OG7VRYYFX1,3JUDR1D0D6RKGBEUL43ESVGUBOE2QL,0.018518519,54,4,3.5,yes,USA,"When I was younger, I would go to school and I would study hard","It's raining tomorrow, so i will stay home safe",172,nice,Approved,33FBRBDW6OZTU94TM5GL71Z2EOD8CJ,7,1,-0.5,NA,no
ABMPX2Y2IRBMG,3HJ1EVZS2OJ9DUPD2J6JGVVRDOFR3L,0,54,1.625,6.125,,USA,"When I was younger, I would go to school and read books during lunch time.","It's raining tomorrow, so I'd better bring an umbrella.",491,{},Approved,3PDJHANYK5GX73WLFIXOYE0RLLQ6H2,7,1,4.5,NA,no
ABO9F0JD9NN54,34R0BODSP1ZNI57CUWACWLUSCVH5ED,0.018518519,54,1.6,5.9,yes,USA,"When I was younger, I would go to school and study very hard every day.","It's raining tomorrow, so I will be staying home and cleaning.",689,{},Approved,3S0TNUHWKTI3Z1A7M1BWR7HKZON8DH,7,1,4.3,yes,yes
ABQABQ988HE9K,32PT7WK7DMFFCK68KIBZB6ENYNP3DS,0,54,5.125,5,yes,USA,"When I was younger, I would go to school and daily for bike","It's raining tomorrow, so cold in house",470,good and well,Approved,3ZV9H2YQQD7G7A4SRFLQSEYUQI13WT,7,1,-0.125,NA,no
ACJ6NSCIWMUZI,3EFNPKWBMSOLD05E86N4WZU44YG30Z,0,54,1.4,6.6,yes,USA,"When I was younger, I would go to school and carry my books with me","It's raining tomorrow, so i will bring an umbrella",342,{},Approved,35H6S234SA0LRACQEGWF9HX1GCZ65L,7,1,5.2,yes,yes
ACRTRQ23XH20E,3X2YVV51PU4IBNSKE926F1OB7JGW11,0.009259259,108,2.277777778,5.722222222,yes,USA,"When I was younger, I would go to school and rode the bus.","It's raining tomorrow, so I will bring my umbrella.",2446,{},Approved,3KYQYYSHYV76KTXNTI0SOT7KETRDOP,7,1,3.444444444,yes,yes
ACRTRQ23XH20E,3B286OTISEHSZR5L3TCK1CN68FOAJE,0.009259259,108,2.277777778,5.722222222,yes,USA,"When I was younger, I would go to school and loved to learn,","It's raining tomorrow, so I will bring my umbrella.",1309,{},Approved,30JNVC0OR9KQHLF5URBM4JHIKTVQHP,7,1,3.444444444,yes,yes
ACVJ6IUO9QM4R,3XU9MCX6VOCKSCTUYJSEXLQZ7AFR2A,0,54,4.25,6,yes,USA,"When I was younger, I would go to school and read, write and work in groups.","It's raining tomorrow, so we should plan to pack an umbella.",697,none,Approved,3TMFV4NEP8E287AY3WGMJV6564T8WQ,7,1,1.75,yes,yes
ACXP8KHFX06KR,3B623HUYJ4Q7F6VWTP1KXM8YFCR8SJ,0.018518519,54,3.625,3.625,yes,USA,"When I was younger, I would go to school and see all of my friends.","It's raining tomorrow, so I will decide to stay inside.",86,{},Approved,3TOK3KHVJTIQ3KWD25X6O1XOSIOO77,7,5,0,NA,no
AD3V6XGQWRD6E,3UYRNV2KITZAZT3RLTKYYSYSSDJ8N7,0,54,1,6,yes,USA,"When I was younger, I would go to school and learn about different subjects.","It's raining tomorrow, so I will make sure to pack my umbrella.",2236,{},Approved,3IAS3U3I0FGZYPAYSOBPMQGHA3LB2C,7,1,5,yes,yes
ADJSQPKNLMJDZ,3RWB1RTQDJNA2EF418XQ2H3NSSK8P3,0,54,4.125,4,yes,USA,"When I was younger, I would go to school and shopping mall","It's raining tomorrow, so I bought the umbrella",2242,Very satisfied,Approved,3N1FSUEFL502G0N5AYLJAV1FX2R4D6,7,1,-0.125,NA,no
AEV4FXI6R4P6Z,34YWR3PJ28AXTYCSSVUS3FJ8BTH0XW,0,54,4.6,4.2,yes,USA,"When I was younger, I would go to school and play for free time video games for my home.","It's raining tomorrow, so pick for my umbrella and walk for road in me.",1530,I am like for the study and my answer very honest for all question so please paid this hit please thank you so much.,Approved,3WZ36BJEV3GTIO4BB3VLNDP7AGWBT2,7,1,-0.4,NA,no
AEWGY34WUIA32,3J5XXLQDHMB1616UB3BTHSKUYUSV3I,0,54,1.125,6.625,yes,USA,"When I was younger, I would go to school and learn many things","It's raining tomorrow, so I'm going to stay inside.",2632,{},Approved,3HFNH7HEMHECHPKUALT4JJ5H6MOQGJ,7,1,5.5,yes,yes
AF3DRX40CNHZR,36AZSFEYZ4069WA7QWQZZBI6MM5VB9,0,54,1,6.875,yes,USA,"When I was younger, I would go to school and read books during study hall.","It's raining tomorrow, so I suppose I'll stay inside all day.",808,"Some of these sentences could potentially be plausible in the right situation, so hopefully a hard yes or no isn't required for those answers, otherwise the 7 point scale is misleading.",Approved,37QW5D2ZRGM91QTPJR6LM63K0RX8SB,7,7,5.875,NA,no
AFERIASET17LW,31ANT7FQN82Z2FYEKXIIHOR54B95HT,0,54,1.6,6.3,yes,USA,"When I was younger, I would go to school and study with my classmates","It's raining tomorrow, so I would probably stay home all day",1194,Red Forest,Approved,3BQU611VFPKRAGG0FDC857T5S9Q99Q,4,1,4.7,NA,no
AFK9ALQK5GPNG,3KVQ0UJWPXLHZ5T3FW4IIR1SJZLW5J,0,54,3.5,6.875,yes,USA,"When I was younger, I would go to school and learn about my favorite subjects.","It's raining tomorrow, so I should mow the lawn today.",2682,{},Approved,36H9ULYP62UPH2KM4B3D4XTJRCXJFN,7,1,3.375,yes,yes
AFM65NU0UXIGP,3H4IKZHALBIV20QVRV9HGPONH8HNN9,0,54,1.375,7,yes,USA,"When I was younger, I would go to school and have fun during debate club.","It's raining tomorrow, so I will take an umbrella.",1729,"Good pay, thank you. I almost answered a couple as plausible until remembering it was supposed to be real world related (Orc and Sorcerer sentences). Some seemed plausible though unlikely so a scale was useful. Like usually a rebel won't exile a king, but revolutions totally happen.",Approved,3WJ1OXY92AG51U7V2RKU169EELQ8AF,7,1,5.625,yes,yes
AFRJKS3Z3H4CA,3UDTAB6HH6Z7S2UUPFOENCXQ4QQ90M,0,54,1.125,6.75,yes,USA,"When I was younger, I would go to school and attend my classes daily.","It's raining tomorrow, so I will plan to stay indoors.",1669,"Some of the sentences could have been plausible if interpreted a different way e.g. ""The doctor was closed by the school"". People can refer to the doctors office as the doctor and the office could be by the school. But I tried to avoid interpretations where the grammar would be messy",Approved,3DBQWDE4Y6YTYVIIDXIWBSJNB2Q5NW,7,1,5.625,yes,yes
AFU00NU09CFXE,3T8DUCXY0N688BRLNHCO7NZV11MT9H,0.018518519,54,1.9,7,yes,USA,"When I was younger, I would go to school and hope the teacher didn't call on me to answer questions.","It's raining tomorrow, so I will read a book and play video games.",2741,{},Approved,3GA6AFUKOOOYAK93WGZQRBO7BUOH37,7,6,5.1,NA,no
AGILQEFEPEK7N,3BFF0DJK8XCQDQNKWNCFOI4LTPBTSS,0,54,1.75,5.375,yes,USA,"When I was younger, I would go to school and study my books","It's raining tomorrow, so I won't be working",3466,{},Approved,3QHK8ZVMIMI5ZBW62UTU1MFQG3ABLZ,7,1,3.625,yes,yes
AHL5MIFQJKPPK,31SIZS5W59F1KVVF0UIFT3O2NGTQRN,0,54,5.2,5.8,yes,USA,"When I was younger, I would go to school and for kids","It's raining tomorrow, so incorrect",1008,very well,Approved,3DZQRBDBSLFN0TNJ7ABPVPV9K553SE,7,1,0.6,NA,no
AHPOOKYE7V04D,3FTID4TN8LYZQZROMK2DKDI5GXLYL8,0,54,1.625,6.625,yes,USA,"When I was younger, I would go to school and play with my friends.","It's raining tomorrow, so I will carry an umbrella.",314,"I am worried about how the ""correctness"" of plausibility is judged!",Approved,3TYCR1GOTCJ1H9ZM889XN4MT76WLZF,7,1,5,yes,yes
AHXAW585DYQ9M,3W0KKJIARR99RNIOOGSI60HOYIE8K2,0.018518519,54,4.5,4.625,yes,USA,"When I was younger, I would go to school and The jolly full moment","It's raining tomorrow, so  Raining Tomorrow Or It Is Going To Rain Tomorrow",708,Good,Approved,35GCEFQ6I5OK159X225XRISC7K53ZJ,7,1,0.125,NA,no
AHYTT3T8W9Y9Y,37G6BXQPLQLCBRQAEOYFUWPJ8R3QEA,0,108,1.125,6,yes,USA,"When I was younger, I would go to school and listen attentively to the teacher.","It's raining tomorrow, so I better bring an umbrella to work.",1033,{},Approved,3QUO65DNQUOS1V89FDQHYTB80TMOUA,7,1,4.875,yes,yes
AHYTT3T8W9Y9Y,3E22YV8GG16V5L287AM9KETIGLTPND,0,108,1.125,6,yes,USA,"When I was younger, I would go to school and hang out at the park with my friends.","It's raining tomorrow, so I think I better stay inside.",1183,{},Approved,3GS6S824SQXNBEX29Y551SW0U6LNWZ,7,1,4.875,yes,yes
AI70FJC1B8SC6,3T2EL38U0MKLHRHR9TO7ILAQOXEXQQ,0,54,1.2,7,yes,USA,"When I was younger, I would go to school and play with my friends.","It's raining tomorrow, so I will stay in all day.",2566,{},Approved,3XM0HYN6NKZTXZNO4DORJBUVOAPEP1,7,1,5.8,yes,yes
AIY8KHG5LEXNY,33TGB4G0LPHY979JQXI2NQLD84DTX0,0.009259259,108,6.3125,5.875,yes,USA,"When I was younger, I would go to school and  LIKE","It's raining tomorrow, so  MUCH",307,NICE,Approved,31Q0U3WYDPF57SPCW3ZVC5KGZ7G715,7,1,-0.4375,NA,no
AIY8KHG5LEXNY,3909MD9T2ZHFK20108NLIXL50N5EFA,0.009259259,108,6.3125,5.875,yes,USA,"When I was younger, I would go to school and  BOY","It's raining tomorrow, so  MUCH",434,NICE,Rejected,3LOZAJ85YDD6BSDZXK37BN79SD12XH,7,1,-0.4375,,no
AJ4T7PTRYNSUW,3H5TOKO3D9J197AXA984F5W1V1Y64O,0,108,1.5,6.0625,yes,USA,"When I was younger, I would go to school and play with friends.","It's raining tomorrow, so you better bring an umbrella.",829,Fun hit :),Approved,3VFJCI1K4ZZCTQZUN0I4O9FM28RGRB,7,1,4.5625,yes,yes
AJ4T7PTRYNSUW,30OITAWPBQ3I320QNNVZT4W7P52H91,0,108,1.5,6.0625,,,"When I was younger, I would go to school and played with my friends.","It's raining tomorrow, so I think I'll stay inside.",2100,{},Approved,3C5W7UE9CFQWIWHS72MRQWL7YIHMXR,7,1,4.5625,yes,no
AJ7JFYKBG85ZV,3WRKFXQBOB7X0YJI1H50SXQDZTRYIU,0,54,1.875,4.25,yes,USA,"When I was younger, I would go to school and play soccer with my friends.","It's raining tomorrow, so I will mow the lawn tonight.",1510,{},Approved,31HQ4X3T3SA4GXD8DGFPRBPQKRWLSA,6,1,2.375,NA,no
AJXIC6Q5EM76P,3RDTX9JRTY1LADUEAE9N2R7DC4W97M,0,108,1.5,5.75,yes,USA,"When I was younger, I would go to school and finish my homework in class.","It's raining tomorrow, so I need to bring an umbrella with me.",2413,{},Approved,3LYA37P8IQNUF5EOHUHTMM2BR35BKW,7,1,4.25,yes,yes
AJXIC6Q5EM76P,341YLJU21IZ7ZDQB8WY5JTP8JC7I23,0,108,1.5,5.75,yes,USA,"When I was younger, I would go to school and socialize with my friends.","It's raining tomorrow, so I will need to bring an umbrella with me.",1297,{},Approved,3WYGZ5XF3WFTWRVQSG3OCBCBUYKSKK,7,1,4.25,yes,yes
AKFFOAIBV3FJ6,3LAZVA75NIRHVZ1E6RBA3QLUWNVO2Y,0,54,1.5,6.3,yes,USA,"When I was younger, I would go to school and make my parents proud","It's raining tomorrow, so I will bring umbrella with me",1086,Nice task and thanks for the opportunity,Approved,3IRIK4HM3AK6QVL5TQJNNN3B8TL6CT,7,1,4.8,yes,yes
AKJ22H1NTVIQX,3L2OEKSTW9A4BS75SVT9F8WZWXN8YX,0.324074074,108,1,6.833333333,yes,USA,"When I was younger, I would go to school and play the trumpet in the high school band.","It's raining tomorrow, so the golf tournament was cancelled.",1747,none,Approved,32KTQ2V7RDF6H0ZU4MGDATZPS8X9MP,7,1,5.833333333,yes,yes
AKJ22H1NTVIQX,3K2CEDRACB1NFVAFCQGTC95F0Y4MTF,0.324074074,108,1,6.833333333,yes,USA,"When I was younger, I would go to school and","It's raining tomorrow, so",1375,{},Rejected,36AHBNMV1RCIE71PZ59QQK5MRAJYDR,7,1,5.833333333,yes,yes
ALHBRVB7YJ7I0,3X2LT8FDHWI0MNC5DUBLUBBJLPN8WY,0,54,3.625,5.125,yes,USA,"When I was younger, I would go to school and play games with my friends.","It's raining tomorrow, so don't go outside.",1137,no,Approved,31EUONYN2V3SEAX9K30MUFDRE0VOVZ,7,1,1.5,yes,yes
AM2WGEJDWJY1I,3Y3CZJSZ9KTCR9CHG2UCVSTBRK6R5B,0,54,1.5,7,yes,USA,"When I was younger, I would go to school and learn reading, writing and arithmetic.","It's raining tomorrow, so remember to bring an umbrella.",2931,{},Approved,3FE2ERCCZX8F9Q0DYRRNONO9SCUOPE,7,1,5.5,yes,yes
AMIQGW2E3WYO4,3AA88CN98P3O6T961KQC5D5QRXGYK5,0,108,1.111111111,5.222222222,yes,USA,"When I was younger, I would go to school and study","It's raining tomorrow, so take an umbrella.",1343,{},Approved,308XBLVESI4G29RJ7EQQNYOPMVZBRP,7,1,4.111111111,yes,yes
AMIQGW2E3WYO4,308KJXFUJR6MDU1QFNQO3IAF6HFATJ,0,108,1.111111111,5.222222222,yes,USA,"When I was younger, I would go to school and study and learn","It's raining tomorrow, so wear a raincoat",812,{},Approved,3COPXFW7XBCWJZFY0ZZUH6707EDPK1,7,1,4.111111111,yes,yes
AMYURTQIMAC8T,3HEADTGN2PSTP3RWMTCPZQNA488VRM,0.092592593,54,2.571428571,5.625,yes,USA,"When I was younger, I would go to school and work as hard as could be.","It's raining tomorrow, so I will work out inside.",846,{},Approved,3TR2532VIPUTY9RB3I09ARG6YDUJ6K,7,1,3.053571429,yes,yes
AN9MVFWRCF2OP,304QEQWKZPKAZPY0R47WK2SFZPBO0E,0,108,1.5,6.65,yes,USA,"When I was younger, I would go to school and played around with my friends.","It's raining tomorrow, so I'll stay inside if possible.",1747,{},Approved,3X08E93BHVIHAEC4JZ6K1NB1C7A661,7,1,5.15,yes,yes
AN9MVFWRCF2OP,3WRAAIUSBJZTUBAAKXRLSLVLJD3AX2,0,108,1.5,6.65,yes,USA,"When I was younger, I would go to school and not pay attention","It's raining tomorrow, so I'll stay home",875,{},Rejected,35BLDD71I6X4DEBGMCB3ADKVXBRVZE,6,1,5.15,,no
ANK8K5WTHJ61C,31S7M7DAGGQ39DSUCEFECWQQ1V3LT6,0,54,1,6.75,yes,USA,"When I was younger, I would go to school and play with my friends at recess.","It's raining tomorrow, so I need to take an umbrella with me to work.",1031,{},Approved,3G2UL9A02DE0EEQ929BC71BX7IU761,7,1,5.75,yes,yes
AOS2PVHT2HYTL,3ZG552ORAM4CLJAB73XOYIF2SGT2VF,0,54,1.1,6.8,yes,USA,"When I was younger, I would go to school and enjoy the classes I was taking.","It's raining tomorrow, so I better wear boots and bring an umbrella.",1087,You are very generous.  This was easy.,Approved,3SKRO2GZ71RT27WWFXO4GAP25RE1K3,7,1,5.7,yes,yes
AP0JPGLH4LVQO,3FJ2RVH25Z6EOCX842SS60Q51OA926,0.037037037,54,5.5,6.25,yes,USA,"When I was younger, I would go to school and they often follow school rules.","It's raining tomorrow, so stay home confirm.",972,Good,Approved,3IRIK4HM3AK6QVL5TQJNNN3B8TMC60,7,1,0.75,NA,no
APGX2WZ59OWDN,3LXX8KJXPW9SVJMDR0QPDDT82T5O9Q,0,54,1.875,6.875,yes,USA,"When I was younger, I would go to school and play with my friends at recess.","It's raining tomorrow, so I will have to bring my umbrella.",900,{},Approved,326O153BMIYK82KYZ4XWJHD6ARLDEL,7,1,5,yes,yes
APLBF6JY2C1QZ,356TQKY9XFXLW8B45M392VC2SYE87W,0.018518519,54,1.1,7,yes,USA,"When I was younger, I would go to school and study very hard for good grades","It's raining tomorrow, so I wont be able to work in my garden.",1220,{},Approved,320DUZ38G7MVV2GHFV9VMITVSRXGJJ,7,1,5.9,yes,yes
AQ5KGRJE4W53Z,3OWZNK3RYLPC84LB2DNJ2WDJE9JU2H,0,54,4.375,5.375,yes,USA,"When I was younger, I would go to school and enjoyed the class very much.","It's raining tomorrow, so we need to plan according to it.",2052,N/A,Approved,3KOPY89HM82U1Q4TKG2B3O4MOMSJ3E,7,1,1,yes,yes
AQAXDL1INQC9Q,3ZC62PVYDHA5QOI3V7JZCT6JL01XXN,0,54,1.3,5.8,yes,USA,"When I was younger, I would go to school and spend time learning as much as I could.","It's raining tomorrow, so you should bring an umbrella with you.",2738,Thank you. I enjoyed participating.,Approved,3A4NIXBJ76Z1I203TJJ3F2QKS2ELMY,7,1,4.5,yes,yes
AR1SBXX7MNOT4,3Z8UJEJOCZD39UTR826XPAVX72A39B,0,54,6.625,6.625,yes,USA,yes,no,1246,good,Approved,31Q0U3WYDPF57SPCW3ZVC5KGZ7G17Z,7,1,0,NA,no
AR8O1107OAW4V,3BA7SXOG1JQVERVJE01F7C32TA7R8D,0,54,1.75,7,yes,USA,"When I was younger, I would go to school and eat lunch there.","It's raining tomorrow, so I can stay home.",1532,{},Approved,3VSOLARPKB95VERKY4BYEUQJSHG939,7,2,5.25,NA,no
ARLGZWN6W91WD,37NXA7GVST6IM5WJH9FTDEEBYGJVLW,0,54,1.6,6.3,yes,USA,"When I was younger, I would go to school and learned a lot of new information.","It's raining tomorrow, so I should bring an umbrella.",2693,{},Approved,3BWI6RSP7G94RTJO8RUAJP3AOGIE7T,7,1,4.7,yes,yes
ARWN6TT8EWCFJ,322ZSN9Z5GK7B5L96MGXQFOFF98T4L,0.018518519,108,4.5,4.764705882,yes,USA,"When I was younger, I would go to school and learn about history.","It's raining tomorrow, so im going play games inside.",747,{},Approved,3GD6L00D3SXOSVWZ091KVNH6UW91M8,7,1,0.264705882,NA,no
ARWN6TT8EWCFJ,3YZ7A3YHR5TOSOCUVRUHL2Y7CK0S56,0.018518519,108,4.5,4.764705882,yes,USA,"When I was younger, I would go to school and learn about history","It's raining tomorrow, so im going stay inside",1243,{},Approved,34X6J5FLPTYM8RAVIRE7GWXXXLZQJU,7,1,0.264705882,,no
ASJXPMDQ9OEPR,38G0E1M85M5L5VJDQN7U41AUB7CVUQ,0,54,6.5,5,yes,USA,"When I was younger, I would go to school and College","It's raining tomorrow, so no going outside",613,good and use full survey,Approved,3MMN5BL1WZ4K2YAENDF3JGW3SGN3M2,7,1,-1.5,NA,no
ASS8RE4GEBJK6,3RTFSSG7T86V1UWO7JKPZGXP5PLLWW,0,54,5,4.9,yes,USA,"When I was younger, I would go to school and learning","It's raining tomorrow, so don't gone outside",948,nice,Approved,3PXX5PX6LXYO3S525344S8ZFMRBBAH,7,1,-0.1,NA,no
ASTDBTVY3WP1K,3Z33IC0JC0MNL3VASCC385NGYM2V9Z,0,54,1,6.5,yes,USA,"When I was younger, I would go to school and look forward to recess so I could play outside with my friends.","It's raining tomorrow, so I will stay home and curl up with a good book.",1779,{},Approved,3D4CH1LGEAT6PQ38TJIIXOFSWMLG9O,7,1,5.5,yes,yes
ATJ92FYQX176Z,3QX22DUVOOH2SNE4HLG8DRT0YL9VMY,0,54,1.9,4.8,yes,USA,"When I was younger, I would go to school and studied a lot with my classmates.","It's raining tomorrow, so I'll stay home.",1170,{},Approved,31QNSG6A5RTNIS9XVO8ARF7ODDK87O,7,1,2.9,yes,yes
ATUY1BTU5BQDE,3511RHPADVEQTYF28PAJCHP8DA6LRT,0,54,1,6.625,yes,USA,"When I was younger, I would go to school and learn about different subjects.","It's raining tomorrow, so I will stay indoors.",1246,{},Approved,33C7UALJVLY976UV68R1Q5GBARK18K,7,1,5.625,yes,yes
AUAN582MLI96N,3BAWBGQGYLZJ7K7HDFEJU9WA3WEV7N,0,54,1,5.875,yes,USA,"When I was younger, I would go to school and play kickball at recess.","It's raining tomorrow, so I will watch a good movie and relax.",811,{},Approved,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,7,1,4.875,yes,yes
AUCHGHY1IKZZK,3MYASTQBG7B7JLCAITNVOE7Y8F2QDH,0,108,5.125,5.0625,yes,USA,"When I was younger, I would go to school and learn various subjects.","It's raining tomorrow, so I will use my umbrella.",2021,{},Approved,35DR22AR5DKVWA9I1KHCUXC1ZK73XM,7,2,-0.0625,NA,no
AUCHGHY1IKZZK,3GS542CVJVN6N9GVMLUQ47THKWB598,0,108,5.125,5.0625,yes,USA,"When I was younger, I would go to school and lean about different subjects.","It's raining tomorrow, so I should take an umbrella with me.",239,{},Approved,3Z2R0DQ0JHEX5SMI2FDFNYM2C7Q2E8,7,1,-0.0625,,no
AUFOO8PU2BK37,3CESM1J3EI3DI9THKFENAXFSFUWW6Z,0,54,1.75,5.875,yes,USA,"When I was younger, I would go to school and go to my scheduled classes.","It's raining tomorrow, so I will probably stay home and watch tv.",385,{},Approved,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,7,1,4.125,yes,yes
AUFUUD4WG9CVO,3EHVO81VN5L0EXXVJAG6EYEOSV41H7,0,54,1.125,6.25,yes,USA,"When I was younger, I would go to school and made sure to spend as much time with my friends as possible.","It's raining tomorrow, so I am going to stay inside till it's over.",1022,"I'd prefer it if you used ""Choose Number X"" for your attention checks than left/right. Gives me more anxiety.",Approved,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,7,1,5.125,yes,yes
AUFZMDVKWZBU2,3TLFH2L6Y9OX8R6M28X9X0RHVVCT2P,0,54,4.5,4.375,yes,USA,"When I was younger, I would go to school and collage","It's raining tomorrow, so very cool",3165,interesting,Approved,3NQL1CS15R848O1BQQ9KW6BTSATYVJ,7,1,-0.125,NA,no
AUQ79MANVDU9B,3R5OYNIC2C9T0Y7S468LTDZA654TPC,0,108,1.625,6.875,yes,USA,"When I was younger, I would go to school and study very hard to get into college.","It's raining tomorrow, so you should remember your umbrella.",288,{},Approved,3X3OR7WPZZ0MXDYZZI9KAKPP8XP8LX,6,1,5.25,NA,no
AUQ79MANVDU9B,3W9XHF7WGKVSP7ACRE3DXWDBBT9KT8,0,108,1.625,6.875,yes,USA,"When I was younger, I would go to school and study very hard.","It's raining tomorrow, so remember to bring an umbrella.",307,{},Approved,36U2A8VAG1ZQSD7ZRMVDUX0CBJKYK8,7,1,5.25,yes,yes
AURYD2FH3FUOQ,3KQC8JMJGCSWO0BA6EUP2RTLQFI3H1,0,54,2.75,6.5,yes,USA,"When I was younger, I would go to school and listen to the teacher while taking notes.","It's raining tomorrow, so I will take an umbrella.",639,{},Approved,3OUYGIZWR7YU698UW6PCYMSRU9EP0P,7,1,3.75,yes,yes
AUZXHSWDT1PYQ,31JUPBOORN4KBT069G4JL0U3NIJ8L5,0,54,1.125,5.75,yes,USA,"When I was younger, I would go to school and learn about many different subjects.","It's raining tomorrow, so I plan on staying inside and getting some housework done.",1153,No comments!,Approved,3SLE99ER0NDP40DAHVK391QOVCJBZJ,7,1,4.625,yes,yes
AVPZJ69E3WFYM,30P8I9JKOIL4KGTYPMZMWPIECQJV58,0,54,5,4.75,yes,USA,"When I was younger, I would go to school and I play soccer in playground.","It's raining tomorrow, so I'll take leave on tomorrow.",1847,Good,Approved,3A0EX8ZRN8OPZA35L9IKVUHMPIEBYR,4,1,-0.25,NA,no
AW1QY7Q83DYCJ,3QQUBC64ZEE0EU4ZT1WQERFLJMRXN3,0,54,2.5,6.625,yes,USA,"When I was younger, I would go to school and attend all my classes.","It's raining tomorrow, so I will stay inside.",830,{},Approved,3P4RDNWND569RTMC5J9Y7U6B74PIJD,7,1,4.125,yes,yes
AWKUOA7M4P8YI,3NOEP8XAU420HFGC9G9IIGKGJ1SXPZ,0,54,1.625,5.625,yes,USA,"When I was younger, I would go to school and I learned many new things.","It's raining tomorrow, so stay safe at home.",1499,{},Approved,333U7HK6I9FSJI6QD58NGXQYFZHJDC,7,1,4,yes,yes
