Input.list,Answer.English,Answer.answer,Answer.country,WorkerId,TrialNum,Answer.Rating,Plausibility,Item,Input.trial
2,yes,{},USA,AFDC9A6Z60W2Z,39,7,plaus,42,Please select the rightmost response option.
2,yes,{},USA,AFDC9A6Z60W2Z,40,7,plaus,40,The chauffeur is opening the door for the lady.
2,yes,{},USA,AFDC9A6Z60W2Z,41,7,plaus,11,The lion is pouncing on the Safari guide.
2,yes,{},USA,AFDC9A6Z60W2Z,42,7,plaus,35,The bouncer is preventing the woman from entering.
2,yes,{},USA,AVZOC3OGBQRX2,1,4,implaus,32,The patient is bringing flowers to the relative.
2,yes,{},USA,AVZOC3OGBQRX2,2,3,implaus,34,The blind person is leading the dog.
2,yes,{},USA,AVZOC3OGBQRX2,3,6,implaus,36,The girl is licking the dog on the face.
2,yes,{},USA,AVZOC3OGBQRX2,4,7,plaus,39,The lifeguard is saving the grandmother.
2,yes,{},USA,AVZOC3OGBQRX2,5,7,plaus,6,The ghost is frightening the girl.
2,yes,{},USA,AVZOC3OGBQRX2,6,7,plaus,22,The journalist is interviewng the sportsstar.
2,yes,{},USA,AVZOC3OGBQRX2,7,7,plaus,1,The cop is arresting the criminal.
2,yes,{},USA,AVZOC3OGBQRX2,8,3,implaus,38,The princess is measuring the tailor.
2,yes,{},USA,AVZOC3OGBQRX2,9,5,implaus,25,The girl is giving Santa a present.
2,yes,{},USA,AVZOC3OGBQRX2,10,5,implaus,9,The bride is carrying the groom.
2,yes,{},USA,AVZOC3OGBQRX2,11,7,plaus,13,The pirate is kidnapping the princess.
2,yes,{},USA,AVZOC3OGBQRX2,12,7,plaus,17,The vampire is biting the woman.
2,yes,{},USA,AVZOC3OGBQRX2,13,7,plaus,20,The chef is cooking for the lady.
2,yes,{},USA,AVZOC3OGBQRX2,14,4,implaus,29,The grandma is stealing the purse from the thief.
2,yes,{},USA,AVZOC3OGBQRX2,15,4,implaus,10,The king is entertaining the jester.
2,yes,{},USA,AVZOC3OGBQRX2,16,3,implaus,21,The grandpa is dancing for the ballerina.
2,yes,{},USA,AVZOC3OGBQRX2,17,2,implaus,23,The criminal is sentencing the judge.
2,yes,{},USA,AVZOC3OGBQRX2,18,6,implaus,2,The child is scolding the babysitter.
2,yes,{},USA,AVZOC3OGBQRX2,19,7,plaus,3,The doctor is using a stethoscope on the patient.
2,yes,{},USA,AVZOC3OGBQRX2,20,2,implaus,18,The customer is serving the waiter.
2,yes,{},USA,AVZOC3OGBQRX2,21,7,plaus,19,The lawyer is giving money to the beggar.
2,yes,{},USA,AVZOC3OGBQRX2,22,7,plaus,26,The peasant is bowing to the queen.
2,yes,{},USA,AVZOC3OGBQRX2,23,5,implaus,12,The model is taking a picture of the photographer.
2,yes,{},USA,AVZOC3OGBQRX2,24,7,plaus,37,The man is proposing to the woman.
2,yes,{},USA,AVZOC3OGBQRX2,25,6,implaus,27,The athlete is applauding the lady.
2,yes,{},USA,AVZOC3OGBQRX2,26,1,implaus,41,Please select the leftmost response option.
2,yes,{},USA,AVZOC3OGBQRX2,27,7,plaus,24,The father is pulling the child on the sled.
2,yes,{},USA,AVZOC3OGBQRX2,28,3,implaus,4,The grandmother is rescuing the fireman.
2,yes,{},USA,AVZOC3OGBQRX2,29,7,plaus,15,The shark is biting the snorkeler.
2,yes,{},USA,AVZOC3OGBQRX2,30,2,implaus,7,The baby is feeding the mother.
2,yes,{},USA,AVZOC3OGBQRX2,31,7,plaus,8,The artist is painting the businessman.
2,yes,{},USA,AVZOC3OGBQRX2,32,6,implaus,16,The student is lecturing to the professor.
2,yes,{},USA,AVZOC3OGBQRX2,33,3,implaus,30,The mouse is chasing the cat.
2,yes,{},USA,AVZOC3OGBQRX2,34,3,implaus,5,The patient is treating the dentist.
2,yes,{},USA,AVZOC3OGBQRX2,35,7,plaus,28,The father is tying the son's shoes.
2,yes,{},USA,AVZOC3OGBQRX2,36,7,plaus,33,The boss is yelling at the worker.
2,yes,{},USA,AVZOC3OGBQRX2,37,7,plaus,31,The visitor is pushing the patient.
2,yes,{},USA,AVZOC3OGBQRX2,38,4,implaus,14,The bride is blessing the priest.
2,yes,{},USA,AVZOC3OGBQRX2,39,7,plaus,42,Please select the rightmost response option.
2,yes,{},USA,AVZOC3OGBQRX2,40,7,plaus,40,The chauffeur is opening the door for the lady.
2,yes,{},USA,AVZOC3OGBQRX2,41,7,plaus,11,The lion is pouncing on the Safari guide.
2,yes,{},USA,AVZOC3OGBQRX2,42,7,plaus,35,The bouncer is preventing the woman from entering.
2,yes,{},USA,A18VIO909RWY6D,1,2,implaus,32,The patient is bringing flowers to the relative.
2,yes,{},USA,A18VIO909RWY6D,2,2,implaus,34,The blind person is leading the dog.
2,yes,{},USA,A18VIO909RWY6D,3,3,implaus,36,The girl is licking the dog on the face.
2,yes,{},USA,A18VIO909RWY6D,4,7,plaus,39,The lifeguard is saving the grandmother.
2,yes,{},USA,A18VIO909RWY6D,5,7,plaus,6,The ghost is frightening the girl.
2,yes,{},USA,A18VIO909RWY6D,6,7,plaus,22,The journalist is interviewng the sportsstar.
2,yes,{},USA,A18VIO909RWY6D,7,7,plaus,1,The cop is arresting the criminal.
2,yes,{},USA,A18VIO909RWY6D,8,2,implaus,38,The princess is measuring the tailor.
2,yes,{},USA,A18VIO909RWY6D,9,2,implaus,25,The girl is giving Santa a present.
2,yes,{},USA,A18VIO909RWY6D,10,2,implaus,9,The bride is carrying the groom.
2,yes,{},USA,A18VIO909RWY6D,11,7,plaus,13,The pirate is kidnapping the princess.
2,yes,{},USA,A18VIO909RWY6D,12,7,plaus,17,The vampire is biting the woman.
2,yes,{},USA,A18VIO909RWY6D,13,7,plaus,20,The chef is cooking for the lady.
2,yes,{},USA,A18VIO909RWY6D,14,1,implaus,29,The grandma is stealing the purse from the thief.
2,yes,{},USA,A18VIO909RWY6D,15,1,implaus,10,The king is entertaining the jester.
2,yes,{},USA,A18VIO909RWY6D,16,2,implaus,21,The grandpa is dancing for the ballerina.
2,yes,{},USA,A18VIO909RWY6D,17,1,implaus,23,The criminal is sentencing the judge.
2,yes,{},USA,A18VIO909RWY6D,18,4,implaus,2,The child is scolding the babysitter.
2,yes,{},USA,A18VIO909RWY6D,19,7,plaus,3,The doctor is using a stethoscope on the patient.
2,yes,{},USA,A18VIO909RWY6D,20,1,implaus,18,The customer is serving the waiter.
2,yes,{},USA,A18VIO909RWY6D,21,6,plaus,19,The lawyer is giving money to the beggar.
2,yes,{},USA,A18VIO909RWY6D,22,7,plaus,26,The peasant is bowing to the queen.
2,yes,{},USA,A18VIO909RWY6D,23,2,implaus,12,The model is taking a picture of the photographer.
2,yes,{},USA,A18VIO909RWY6D,24,7,plaus,37,The man is proposing to the woman.
2,yes,{},USA,A18VIO909RWY6D,25,2,implaus,27,The athlete is applauding the lady.
2,yes,{},USA,A18VIO909RWY6D,26,1,implaus,41,Please select the leftmost response option.
2,yes,{},USA,A18VIO909RWY6D,27,7,plaus,24,The father is pulling the child on the sled.
2,yes,{},USA,A18VIO909RWY6D,28,1,implaus,4,The grandmother is rescuing the fireman.
2,yes,{},USA,A18VIO909RWY6D,29,7,plaus,15,The shark is biting the snorkeler.
2,yes,{},USA,A18VIO909RWY6D,30,1,implaus,7,The baby is feeding the mother.
2,yes,{},USA,A18VIO909RWY6D,31,7,plaus,8,The artist is painting the businessman.
2,yes,{},USA,A18VIO909RWY6D,32,1,implaus,16,The student is lecturing to the professor.
2,yes,{},USA,A18VIO909RWY6D,33,1,implaus,30,The mouse is chasing the cat.
2,yes,{},USA,A18VIO909RWY6D,34,1,implaus,5,The patient is treating the dentist.
2,yes,{},USA,A18VIO909RWY6D,35,7,plaus,28,The father is tying the son's shoes.
2,yes,{},USA,A18VIO909RWY6D,36,7,plaus,33,The boss is yelling at the worker.
2,yes,{},USA,A18VIO909RWY6D,37,6,plaus,31,The visitor is pushing the patient.
2,yes,{},USA,A18VIO909RWY6D,38,1,implaus,14,The bride is blessing the priest.
2,yes,{},USA,A18VIO909RWY6D,39,7,plaus,42,Please select the rightmost response option.
2,yes,{},USA,A18VIO909RWY6D,40,7,plaus,40,The chauffeur is opening the door for the lady.
2,yes,{},USA,A18VIO909RWY6D,41,7,plaus,11,The lion is pouncing on the Safari guide.
2,yes,{},USA,A18VIO909RWY6D,42,7,plaus,35,The bouncer is preventing the woman from entering.
2,yes,{},USA,A2CWJRAEFZ44HU,1,7,implaus,32,The patient is bringing flowers to the relative.
2,yes,{},USA,A2CWJRAEFZ44HU,2,1,implaus,34,The blind person is leading the dog.
2,yes,{},USA,A2CWJRAEFZ44HU,3,7,implaus,36,The girl is licking the dog on the face.
2,yes,{},USA,A2CWJRAEFZ44HU,4,7,plaus,39,The lifeguard is saving the grandmother.
2,yes,{},USA,A2CWJRAEFZ44HU,5,7,plaus,6,The ghost is frightening the girl.
2,yes,{},USA,A2CWJRAEFZ44HU,6,7,plaus,22,The journalist is interviewng the sportsstar.
2,yes,{},USA,A2CWJRAEFZ44HU,7,7,plaus,1,The cop is arresting the criminal.
2,yes,{},USA,A2CWJRAEFZ44HU,8,4,implaus,38,The princess is measuring the tailor.
2,yes,{},USA,A2CWJRAEFZ44HU,9,4,implaus,25,The girl is giving Santa a present.
2,yes,{},USA,A2CWJRAEFZ44HU,10,3,implaus,9,The bride is carrying the groom.
2,yes,{},USA,A2CWJRAEFZ44HU,11,7,plaus,13,The pirate is kidnapping the princess.
2,yes,{},USA,A2CWJRAEFZ44HU,12,7,plaus,17,The vampire is biting the woman.
2,yes,{},USA,A2CWJRAEFZ44HU,13,7,plaus,20,The chef is cooking for the lady.
2,yes,{},USA,A2CWJRAEFZ44HU,14,1,implaus,29,The grandma is stealing the purse from the thief.
2,yes,{},USA,A2CWJRAEFZ44HU,15,4,implaus,10,The king is entertaining the jester.
2,yes,{},USA,A2CWJRAEFZ44HU,16,2,implaus,21,The grandpa is dancing for the ballerina.
2,yes,{},USA,A2CWJRAEFZ44HU,17,1,implaus,23,The criminal is sentencing the judge.
2,yes,{},USA,A2CWJRAEFZ44HU,18,1,implaus,2,The child is scolding the babysitter.
2,yes,{},USA,A2CWJRAEFZ44HU,19,7,plaus,3,The doctor is using a stethoscope on the patient.
2,yes,{},USA,A2CWJRAEFZ44HU,20,1,implaus,18,The customer is serving the waiter.
2,yes,{},USA,A2CWJRAEFZ44HU,21,7,plaus,19,The lawyer is giving money to the beggar.
2,yes,{},USA,A2CWJRAEFZ44HU,22,7,plaus,26,The peasant is bowing to the queen.
2,yes,{},USA,A2CWJRAEFZ44HU,23,2,implaus,12,The model is taking a picture of the photographer.
2,yes,{},USA,A2CWJRAEFZ44HU,24,7,plaus,37,The man is proposing to the woman.
2,yes,{},USA,A2CWJRAEFZ44HU,25,3,implaus,27,The athlete is applauding the lady.
2,yes,{},USA,A2CWJRAEFZ44HU,26,1,implaus,41,Please select the leftmost response option.
2,yes,{},USA,A2CWJRAEFZ44HU,27,7,plaus,24,The father is pulling the child on the sled.
2,yes,{},USA,A2CWJRAEFZ44HU,28,1,implaus,4,The grandmother is rescuing the fireman.
2,yes,{},USA,A2CWJRAEFZ44HU,29,7,plaus,15,The shark is biting the snorkeler.
2,yes,{},USA,A2CWJRAEFZ44HU,30,2,implaus,7,The baby is feeding the mother.
2,yes,{},USA,A2CWJRAEFZ44HU,31,7,plaus,8,The artist is painting the businessman.
2,yes,{},USA,A2CWJRAEFZ44HU,32,2,implaus,16,The student is lecturing to the professor.
2,yes,{},USA,A2CWJRAEFZ44HU,33,2,implaus,30,The mouse is chasing the cat.
2,yes,{},USA,A2CWJRAEFZ44HU,34,1,implaus,5,The patient is treating the dentist.
2,yes,{},USA,A2CWJRAEFZ44HU,35,7,plaus,28,The father is tying the son's shoes.
2,yes,{},USA,A2CWJRAEFZ44HU,36,7,plaus,33,The boss is yelling at the worker.
2,yes,{},USA,A2CWJRAEFZ44HU,37,6,plaus,31,The visitor is pushing the patient.
2,yes,{},USA,A2CWJRAEFZ44HU,38,1,implaus,14,The bride is blessing the priest.
2,yes,{},USA,A2CWJRAEFZ44HU,39,7,plaus,42,Please select the rightmost response option.
2,yes,{},USA,A2CWJRAEFZ44HU,40,7,plaus,40,The chauffeur is opening the door for the lady.
2,yes,{},USA,A2CWJRAEFZ44HU,41,7,plaus,11,The lion is pouncing on the Safari guide.
2,yes,{},USA,A2CWJRAEFZ44HU,42,7,plaus,35,The bouncer is preventing the woman from entering.
2,yes,{},USA,A2GTJ0BD4CG1A2,1,7,implaus,32,The patient is bringing flowers to the relative.
2,yes,{},USA,A2GTJ0BD4CG1A2,2,3,implaus,34,The blind person is leading the dog.
2,yes,{},USA,A2GTJ0BD4CG1A2,3,2,implaus,36,The girl is licking the dog on the face.
2,yes,{},USA,A2GTJ0BD4CG1A2,4,7,plaus,39,The lifeguard is saving the grandmother.
2,yes,{},USA,A2GTJ0BD4CG1A2,5,7,plaus,6,The ghost is frightening the girl.
2,yes,{},USA,A2GTJ0BD4CG1A2,6,7,plaus,22,The journalist is interviewng the sportsstar.
2,yes,{},USA,A2GTJ0BD4CG1A2,7,7,plaus,1,The cop is arresting the criminal.
2,yes,{},USA,A2GTJ0BD4CG1A2,8,1,implaus,38,The princess is measuring the tailor.
2,yes,{},USA,A2GTJ0BD4CG1A2,9,2,implaus,25,The girl is giving Santa a present.
2,yes,{},USA,A2GTJ0BD4CG1A2,10,2,implaus,9,The bride is carrying the groom.
2,yes,{},USA,A2GTJ0BD4CG1A2,11,7,plaus,13,The pirate is kidnapping the princess.
2,yes,{},USA,A2GTJ0BD4CG1A2,12,7,plaus,17,The vampire is biting the woman.
2,yes,{},USA,A2GTJ0BD4CG1A2,13,7,plaus,20,The chef is cooking for the lady.
2,yes,{},USA,A2GTJ0BD4CG1A2,14,1,implaus,29,The grandma is stealing the purse from the thief.
2,yes,{},USA,A2GTJ0BD4CG1A2,15,1,implaus,10,The king is entertaining the jester.
2,yes,{},USA,A2GTJ0BD4CG1A2,16,4,implaus,21,The grandpa is dancing for the ballerina.
2,yes,{},USA,A2GTJ0BD4CG1A2,17,1,implaus,23,The criminal is sentencing the judge.
2,yes,{},USA,A2GTJ0BD4CG1A2,18,1,implaus,2,The child is scolding the babysitter.
2,yes,{},USA,A2GTJ0BD4CG1A2,19,7,plaus,3,The doctor is using a stethoscope on the patient.
2,yes,{},USA,A2GTJ0BD4CG1A2,20,1,implaus,18,The customer is serving the waiter.
2,yes,{},USA,A2GTJ0BD4CG1A2,21,5,plaus,19,The lawyer is giving money to the beggar.
2,yes,{},USA,A2GTJ0BD4CG1A2,22,7,plaus,26,The peasant is bowing to the queen.
2,yes,{},USA,A2GTJ0BD4CG1A2,23,1,implaus,12,The model is taking a picture of the photographer.
2,yes,{},USA,A2GTJ0BD4CG1A2,24,7,plaus,37,The man is proposing to the woman.
2,yes,{},USA,A2GTJ0BD4CG1A2,25,5,implaus,27,The athlete is applauding the lady.
2,yes,{},USA,A2GTJ0BD4CG1A2,26,1,implaus,41,Please select the leftmost response option.
2,yes,{},USA,A2GTJ0BD4CG1A2,27,7,plaus,24,The father is pulling the child on the sled.
2,yes,{},USA,A2GTJ0BD4CG1A2,28,1,implaus,4,The grandmother is rescuing the fireman.
2,yes,{},USA,A2GTJ0BD4CG1A2,29,6,plaus,15,The shark is biting the snorkeler.
2,yes,{},USA,A2GTJ0BD4CG1A2,30,1,implaus,7,The baby is feeding the mother.
2,yes,{},USA,A2GTJ0BD4CG1A2,31,7,plaus,8,The artist is painting the businessman.
2,yes,{},USA,A2GTJ0BD4CG1A2,32,2,implaus,16,The student is lecturing to the professor.
2,yes,{},USA,A2GTJ0BD4CG1A2,33,1,implaus,30,The mouse is chasing the cat.
2,yes,{},USA,A2GTJ0BD4CG1A2,34,1,implaus,5,The patient is treating the dentist.
2,yes,{},USA,A2GTJ0BD4CG1A2,35,7,plaus,28,The father is tying the son's shoes.
2,yes,{},USA,A2GTJ0BD4CG1A2,36,7,plaus,33,The boss is yelling at the worker.
2,yes,{},USA,A2GTJ0BD4CG1A2,37,5,plaus,31,The visitor is pushing the patient.
2,yes,{},USA,A2GTJ0BD4CG1A2,38,1,implaus,14,The bride is blessing the priest.
2,yes,{},USA,A2GTJ0BD4CG1A2,39,7,plaus,42,Please select the rightmost response option.
2,yes,{},USA,A2GTJ0BD4CG1A2,40,7,plaus,40,The chauffeur is opening the door for the lady.
2,yes,{},USA,A2GTJ0BD4CG1A2,41,5,plaus,11,The lion is pouncing on the Safari guide.
2,yes,{},USA,A2GTJ0BD4CG1A2,42,7,plaus,35,The bouncer is preventing the woman from entering.
2,yes,{},USA,A2XPWASDT8AYXH,1,1,implaus,32,The patient is bringing flowers to the relative.
2,yes,{},USA,A2XPWASDT8AYXH,2,1,implaus,34,The blind person is leading the dog.
2,yes,{},USA,A2XPWASDT8AYXH,3,5,implaus,36,The girl is licking the dog on the face.
2,yes,{},USA,A2XPWASDT8AYXH,4,5,plaus,39,The lifeguard is saving the grandmother.
2,yes,{},USA,A2XPWASDT8AYXH,5,6,plaus,6,The ghost is frightening the girl.
2,yes,{},USA,A2XPWASDT8AYXH,6,7,plaus,22,The journalist is interviewng the sportsstar.
2,yes,{},USA,A2XPWASDT8AYXH,7,7,plaus,1,The cop is arresting the criminal.
2,yes,{},USA,A2XPWASDT8AYXH,8,1,implaus,38,The princess is measuring the tailor.
2,yes,{},USA,A2XPWASDT8AYXH,9,3,implaus,25,The girl is giving Santa a present.
2,yes,{},USA,A2XPWASDT8AYXH,10,1,implaus,9,The bride is carrying the groom.
2,yes,{},USA,A2XPWASDT8AYXH,11,7,plaus,13,The pirate is kidnapping the princess.
2,yes,{},USA,A2XPWASDT8AYXH,12,7,plaus,17,The vampire is biting the woman.
2,yes,{},USA,A2XPWASDT8AYXH,13,7,plaus,20,The chef is cooking for the lady.
2,yes,{},USA,A2XPWASDT8AYXH,14,1,implaus,29,The grandma is stealing the purse from the thief.
2,yes,{},USA,A2XPWASDT8AYXH,15,1,implaus,10,The king is entertaining the jester.
2,yes,{},USA,A2XPWASDT8AYXH,16,1,implaus,21,The grandpa is dancing for the ballerina.
2,yes,{},USA,A2XPWASDT8AYXH,17,1,implaus,23,The criminal is sentencing the judge.
2,yes,{},USA,A2XPWASDT8AYXH,18,1,implaus,2,The child is scolding the babysitter.
2,yes,{},USA,A2XPWASDT8AYXH,19,7,plaus,3,The doctor is using a stethoscope on the patient.
2,yes,{},USA,A2XPWASDT8AYXH,20,1,implaus,18,The customer is serving the waiter.
2,yes,{},USA,A2XPWASDT8AYXH,21,6,plaus,19,The lawyer is giving money to the beggar.
2,yes,{},USA,A2XPWASDT8AYXH,22,7,plaus,26,The peasant is bowing to the queen.
2,yes,{},USA,A2XPWASDT8AYXH,23,2,implaus,12,The model is taking a picture of the photographer.
2,yes,{},USA,A2XPWASDT8AYXH,24,7,plaus,37,The man is proposing to the woman.
2,yes,{},USA,A2XPWASDT8AYXH,25,5,implaus,27,The athlete is applauding the lady.
2,yes,{},USA,A2XPWASDT8AYXH,26,1,implaus,41,Please select the leftmost response option.
2,yes,{},USA,A2XPWASDT8AYXH,27,7,plaus,24,The father is pulling the child on the sled.
2,yes,{},USA,A2XPWASDT8AYXH,28,1,implaus,4,The grandmother is rescuing the fireman.
2,yes,{},USA,A2XPWASDT8AYXH,29,7,plaus,15,The shark is biting the snorkeler.
2,yes,{},USA,A2XPWASDT8AYXH,30,1,implaus,7,The baby is feeding the mother.
2,yes,{},USA,A2XPWASDT8AYXH,31,4,plaus,8,The artist is painting the businessman.
2,yes,{},USA,A2XPWASDT8AYXH,32,2,implaus,16,The student is lecturing to the professor.
2,yes,{},USA,A2XPWASDT8AYXH,33,1,implaus,30,The mouse is chasing the cat.
2,yes,{},USA,A2XPWASDT8AYXH,34,1,implaus,5,The patient is treating the dentist.
2,yes,{},USA,A2XPWASDT8AYXH,35,7,plaus,28,The father is tying the son's shoes.
2,yes,{},USA,A2XPWASDT8AYXH,36,7,plaus,33,The boss is yelling at the worker.
2,yes,{},USA,A2XPWASDT8AYXH,37,6,plaus,31,The visitor is pushing the patient.
2,yes,{},USA,A2XPWASDT8AYXH,38,7,implaus,14,The bride is blessing the priest.
2,yes,{},USA,A2XPWASDT8AYXH,39,7,plaus,42,Please select the rightmost response option.
2,yes,{},USA,A2XPWASDT8AYXH,40,7,plaus,40,The chauffeur is opening the door for the lady.
2,yes,{},USA,A2XPWASDT8AYXH,41,5,plaus,11,The lion is pouncing on the Safari guide.
2,yes,{},USA,A2XPWASDT8AYXH,42,7,plaus,35,The bouncer is preventing the woman from entering.
2,yes,{},USA,A2ZA3X3DBEMBCD,1,1,implaus,32,The patient is bringing flowers to the relative.
2,yes,{},USA,A2ZA3X3DBEMBCD,2,1,implaus,34,The blind person is leading the dog.
2,yes,{},USA,A2ZA3X3DBEMBCD,3,4,implaus,36,The girl is licking the dog on the face.
2,yes,{},USA,A2ZA3X3DBEMBCD,4,7,plaus,39,The lifeguard is saving the grandmother.
2,yes,{},USA,A2ZA3X3DBEMBCD,5,7,plaus,6,The ghost is frightening the girl.
2,yes,{},USA,A2ZA3X3DBEMBCD,6,7,plaus,22,The journalist is interviewng the sportsstar.
2,yes,{},USA,A2ZA3X3DBEMBCD,7,7,plaus,1,The cop is arresting the criminal.
2,yes,{},USA,A2ZA3X3DBEMBCD,8,1,implaus,38,The princess is measuring the tailor.
2,yes,{},USA,A2ZA3X3DBEMBCD,9,1,implaus,25,The girl is giving Santa a present.
2,yes,{},USA,A2ZA3X3DBEMBCD,10,3,implaus,9,The bride is carrying the groom.
2,yes,{},USA,A2ZA3X3DBEMBCD,11,7,plaus,13,The pirate is kidnapping the princess.
2,yes,{},USA,A2ZA3X3DBEMBCD,12,7,plaus,17,The vampire is biting the woman.
2,yes,{},USA,A2ZA3X3DBEMBCD,13,7,plaus,20,The chef is cooking for the lady.
2,yes,{},USA,A2ZA3X3DBEMBCD,14,2,implaus,29,The grandma is stealing the purse from the thief.
2,yes,{},USA,A2ZA3X3DBEMBCD,15,1,implaus,10,The king is entertaining the jester.
2,yes,{},USA,A2ZA3X3DBEMBCD,16,2,implaus,21,The grandpa is dancing for the ballerina.
2,yes,{},USA,A2ZA3X3DBEMBCD,17,1,implaus,23,The criminal is sentencing the judge.
2,yes,{},USA,A2ZA3X3DBEMBCD,18,2,implaus,2,The child is scolding the babysitter.
2,yes,{},USA,A2ZA3X3DBEMBCD,19,7,plaus,3,The doctor is using a stethoscope on the patient.
2,yes,{},USA,A2ZA3X3DBEMBCD,20,1,implaus,18,The customer is serving the waiter.
2,yes,{},USA,A2ZA3X3DBEMBCD,21,5,plaus,19,The lawyer is giving money to the beggar.
2,yes,{},USA,A2ZA3X3DBEMBCD,22,7,plaus,26,The peasant is bowing to the queen.
2,yes,{},USA,A2ZA3X3DBEMBCD,23,2,implaus,12,The model is taking a picture of the photographer.
2,yes,{},USA,A2ZA3X3DBEMBCD,24,7,plaus,37,The man is proposing to the woman.
2,yes,{},USA,A2ZA3X3DBEMBCD,25,2,implaus,27,The athlete is applauding the lady.
2,yes,{},USA,A2ZA3X3DBEMBCD,26,1,implaus,41,Please select the leftmost response option.
2,yes,{},USA,A2ZA3X3DBEMBCD,27,7,plaus,24,The father is pulling the child on the sled.
2,yes,{},USA,A2ZA3X3DBEMBCD,28,1,implaus,4,The grandmother is rescuing the fireman.
2,yes,{},USA,A2ZA3X3DBEMBCD,29,7,plaus,15,The shark is biting the snorkeler.
2,yes,{},USA,A2ZA3X3DBEMBCD,30,1,implaus,7,The baby is feeding the mother.
2,yes,{},USA,A2ZA3X3DBEMBCD,31,4,plaus,8,The artist is painting the businessman.
2,yes,{},USA,A2ZA3X3DBEMBCD,32,2,implaus,16,The student is lecturing to the professor.
2,yes,{},USA,A2ZA3X3DBEMBCD,33,1,implaus,30,The mouse is chasing the cat.
2,yes,{},USA,A2ZA3X3DBEMBCD,34,1,implaus,5,The patient is treating the dentist.
2,yes,{},USA,A2ZA3X3DBEMBCD,35,7,plaus,28,The father is tying the son's shoes.
2,yes,{},USA,A2ZA3X3DBEMBCD,36,7,plaus,33,The boss is yelling at the worker.
2,yes,{},USA,A2ZA3X3DBEMBCD,37,7,plaus,31,The visitor is pushing the patient.
2,yes,{},USA,A2ZA3X3DBEMBCD,38,2,implaus,14,The bride is blessing the priest.
2,yes,{},USA,A2ZA3X3DBEMBCD,39,7,plaus,42,Please select the rightmost response option.
2,yes,{},USA,A2ZA3X3DBEMBCD,40,7,plaus,40,The chauffeur is opening the door for the lady.
2,yes,{},USA,A2ZA3X3DBEMBCD,41,7,plaus,11,The lion is pouncing on the Safari guide.
2,yes,{},USA,A2ZA3X3DBEMBCD,42,7,plaus,35,The bouncer is preventing the woman from entering.
2,yes,{},USA,A3KSTXZKLRE3UC,1,1,implaus,32,The patient is bringing flowers to the relative.
2,yes,{},USA,A3KSTXZKLRE3UC,2,1,implaus,34,The blind person is leading the dog.
2,yes,{},USA,A3KSTXZKLRE3UC,3,1,implaus,36,The girl is licking the dog on the face.
2,yes,{},USA,A3KSTXZKLRE3UC,4,7,plaus,39,The lifeguard is saving the grandmother.
2,yes,{},USA,A3KSTXZKLRE3UC,5,7,plaus,6,The ghost is frightening the girl.
